"pred_type","gene","gene_set","model_id","cor_pearson","nrmse_sd","js_div","mi","ssim","auc_0"
"test","SIGLEC1","All Genes","DeepPT",0.00406726374545194,1.33778764045279,0.768690813889521,0.025002271878742,0.00845814663148601,0.509108667650996
"test","SIGLEC1","All Genes","DeepSpaCE",0.0173060102068093,1.06939953777604,0.768571665919191,0.0297365927076901,0.00767219746178328,0.547694467584069
"test","SIGLEC1","All Genes","GHIST",0.0179301910646061,1.13047528644685,0.72336639057539,0.0169968057609504,0.0102387693903178,0.510541627981459
"test","SIGLEC1","All Genes","GeneCodeR",0.0507636812162713,1.09222664648522,0.722212312418744,0.0266052475813734,0.0153285502941161,0.540967233863032
"test","SIGLEC1","All Genes","HisToGene",0.0238770210301925,1.09367285680778,0.71890182754442,0.0323521179450956,0.0118355901646331,0.536151332626563
"test","SIGLEC1","All Genes","Hist2ST",0.0478108315401928,1.08085197104791,0.715221548687203,0.0408149736122991,0.0201678175173645,0.55425597718101
"test","SIGLEC1","All Genes","ST-Net",0.0838519985482077,1.14839067595972,0.712971503537356,0.0298154382919539,0.0317236876742204,0.563051745846856
"test","SIGLEC1","All Genes","THItoGene",0.0345144706169571,1.06011439966056,0.724775873094741,0.0340883259717233,0.0168930404591254,0.529738901267873
"test","SIGLEC1","All Genes","iStar",0.0471372968814429,1.27972274945076,0.781109072905624,0.0227640503342096,0.051948296641605,0.556193925151826
"test","SIGMAR1","All Genes","DeepPT",0.121623641399736,1.19337562457684,0.573991174632081,0.0398100682531849,0.0501776369822538,0.586918980619775
"test","SIGMAR1","All Genes","DeepSpaCE",0.0909095257515001,1.04555104705388,0.62888614981273,0.0342913457100713,0.0391251350168546,0.629630996543809
"test","SIGMAR1","All Genes","GHIST",0.164891748948728,1.06410124530595,0.527821102446476,0.0461802334035712,0.132172353652944,0.619051019415793
"test","SIGMAR1","All Genes","GeneCodeR",0.116206921273731,1.06359034853775,0.551899852044864,0.0397872862386083,0.0387380740049813,0.591628810992731
"test","SIGMAR1","All Genes","HisToGene",0.131662917054183,1.05542905803393,0.542314804467413,0.058682898651868,0.0677463290333077,0.625907044087734
"test","SIGMAR1","All Genes","Hist2ST",0.127757091480872,1.09125399746062,0.542064645501902,0.0625164102567922,0.0721442579858607,0.628610768455521
"test","SIGMAR1","All Genes","ST-Net",0.158296300901969,1.07337472594001,0.533766034154482,0.0474358170982007,0.0787865257033894,0.605909170083948
"test","SIGMAR1","All Genes","THItoGene",0.123252742364942,1.11935219102726,0.550831274227587,0.0586880706496649,0.0643511200575509,0.619826783739465
"test","SIGMAR1","All Genes","iStar",-0.00867065917445178,1.41574481990083,0.729858366920143,0.0208634081592276,0.00484141209858585,0.504171410806174
"test","SLC16A2","All Genes","DeepPT",0.0150847237161907,1.87207796726275,0.819151281570922,0.0284677117968033,0.00610516161224252,0.538032781483641
"test","SLC16A2","All Genes","DeepSpaCE",0.0148946653630908,1.09187660541161,0.845513943183063,0.0271843756440612,0.00293868826781633,0.58538702859633
"test","SLC16A2","All Genes","GeneCodeR",0.0203595961479322,1.15889433633076,0.798881210587514,0.0293787561027831,0.00407858575382885,0.552524066849546
"test","SLC16A2","All Genes","HisToGene",0.0419221037868716,1.16633568161053,0.782893909629833,0.0299004551025804,0.0137010120840122,0.569655081622086
"test","SLC16A2","All Genes","Hist2ST",0.0553602078452097,1.1634572949127,0.782659762524048,0.0367959265884403,0.0164282764170251,0.595586245787542
"test","SLC16A2","All Genes","ST-Net",0.0410999371221276,1.30420569349425,0.79207320861562,0.032511441360033,0.00972152140932819,0.568280556036259
"test","SLC16A2","All Genes","THItoGene",0.0381552238752269,1.21075322906162,0.799612548481252,0.0306173824762258,0.0101238900864446,0.577088595803771
"test","SLC16A2","All Genes","iStar",0.0896916458502545,1.20429372993798,0.836308105188578,0.0312985465180681,0.0665369221072174,0.551715670510691
"test","SLC16A3","All Genes","DeepPT",0.146767648584633,1.11816931604659,0.35205283290358,0.044918177250855,0.08909893484529,0.578213677647239
"test","SLC16A3","All Genes","DeepSpaCE",0.0259768485496727,1.04905743428823,0.392162938151956,0.0348758841128489,0.0238425385429009,0.56302360808356
"test","SLC16A3","All Genes","GHIST",0.193870614711944,1.13031774706246,0.306149357932856,0.0505517096780012,0.162923041568906,0.600456945563741
"test","SLC16A3","All Genes","GeneCodeR",0.158249580431356,1.16411770098508,0.338712593620037,0.0463588244433782,0.0771444983859166,0.579791111163175
"test","SLC16A3","All Genes","HisToGene",0.10184292524049,1.06208432067944,0.311154489483964,0.0781332681942476,0.0820867845260925,0.60157894087926
"test","SLC16A3","All Genes","Hist2ST",0.0710350817550976,1.09573201926936,0.314130001145846,0.078910782838706,0.0503400508062428,0.584544036923606
"test","SLC16A3","All Genes","ST-Net",0.216233986048957,1.31039995307355,0.318274085535375,0.0598882266133665,0.132338482309307,0.61215043264245
"test","SLC16A3","All Genes","THItoGene",0.0402389308185852,1.10904516383551,0.316630696419033,0.0722210760115193,0.0196439832875691,0.556713578838755
"test","SLC16A3","All Genes","iStar",0.00565097838943966,1.52108941126539,0.479366362004017,0.034738849864799,0.0225312717410356,0.524763745818637
"test","SLC22A18","All Genes","DeepPT",0.0425868174366019,1.16800543899259,0.6991533609624,0.031082429282753,0.0211415797876249,0.527184193844044
"test","SLC22A18","All Genes","DeepSpaCE",0.0263835738192235,1.01196693174,0.702766558606354,0.0279443461482313,0.0121240260369972,0.584502263249044
"test","SLC22A18","All Genes","GHIST",0.184440108302395,1.08066070271736,0.631042847780712,0.0193200184432709,0.0376900255620868,0.538998153141048
"test","SLC22A18","All Genes","GeneCodeR",0.0750847778334094,1.02622186310244,0.650833672075877,0.0288078350567045,0.0221428976657467,0.558521399480137
"test","SLC22A18","All Genes","HisToGene",0.0577717194658183,1.01437028375664,0.637658434922654,0.0378954043365812,0.0270424442789388,0.577325497941447
"test","SLC22A18","All Genes","Hist2ST",0.0532511674205222,1.0358621399154,0.644874530405473,0.0402061088740903,0.0238322106334871,0.574552373577658
"test","SLC22A18","All Genes","ST-Net",0.102457346873315,1.06000973083066,0.632959747421015,0.0337572778063505,0.0420867133968155,0.58408901319203
"test","SLC22A18","All Genes","THItoGene",0.0709549381154166,1.04122592256964,0.641658390026578,0.0426771024193764,0.0304528641680053,0.591368794452881
"test","SLC22A18","All Genes","iStar",0.00573733026908926,1.43762962397833,0.759922334082578,0.027062710725564,0.0319244628354547,0.535820600928301
"test","SLC25A24","All Genes","DeepPT",0.0156829177946214,1.32796791651366,0.719677373078142,0.0319885386580101,0.0115464769461588,0.52212466305642
"test","SLC25A24","All Genes","DeepSpaCE",0.0881577718134811,1.02338637077546,0.718402923959651,0.0343479185493998,0.0322390175052819,0.613841513464807
"test","SLC25A24","All Genes","GHIST",0.183171308275952,1.11819522034416,0.632497279580391,0.0410027454099206,0.108585365138465,0.605125489625197
"test","SLC25A24","All Genes","GeneCodeR",0.0943472831069598,1.11162201206211,0.67133245888424,0.0328456118201505,0.0292993576393102,0.581260665467618
"test","SLC25A24","All Genes","HisToGene",0.100022258112255,1.0954284691884,0.668539624102491,0.044728266439748,0.0423863811291025,0.606209460699526
"test","SLC25A24","All Genes","Hist2ST",0.135016848830808,1.01078902143345,0.642843469043171,0.0595695942365071,0.0570725175346455,0.646477787175317
"test","SLC25A24","All Genes","ST-Net",0.14583224733605,1.23916651451487,0.640528601055137,0.0503651083081687,0.0709341469906653,0.62048175303731
"test","SLC25A24","All Genes","THItoGene",0.103597489726816,1.03094882203969,0.655802274001048,0.0514482468680173,0.0434748376072962,0.617860695397625
"test","SLC25A24","All Genes","iStar",0.0215805505652623,1.67545302170799,0.780818807603212,0.0328397552196293,0.0501031674612226,0.538779620640812
"test","SLC2A1","All Genes","DeepPT",0.147028296002492,1.48906310914034,0.585696160240398,0.0455170393821884,0.0681427046350634,0.601349688045252
"test","SLC2A1","All Genes","DeepSpaCE",0.102098099846709,1.32143587701613,0.657883248170913,0.0342933467609124,0.05314799732716,0.651041026901353
"test","SLC2A1","All Genes","GHIST",0.175255255658748,1.24031996787178,0.549886110550443,0.0359258646466749,0.103259241664316,0.596623870253721
"test","SLC2A1","All Genes","GeneCodeR",0.0787884861588107,1.36048993025665,0.592474869186982,0.0369072094388503,0.0269400551120562,0.57363809566784
"test","SLC2A1","All Genes","HisToGene",0.134190764156491,1.39701138008813,0.56952268363231,0.0596034254095476,0.0588849764104631,0.63453847443155
"test","SLC2A1","All Genes","Hist2ST",0.118737634499847,1.60089154373576,0.579627146631529,0.0608098025304635,0.0524293940636283,0.632991511815465
"test","SLC2A1","All Genes","ST-Net",0.176016206393119,1.3732144944367,0.565277021295254,0.0527140315429525,0.0861501600910707,0.626952163277511
"test","SLC2A1","All Genes","THItoGene",0.0919740898841479,1.55198688999715,0.580203788931664,0.0570751835325867,0.0416120368913095,0.611427881394746
"test","SLC2A1","All Genes","iStar",0.10987271455687,1.39677709389763,0.677141485691806,0.0370292634743344,0.118461758347688,0.607257747391059
"test","SLC2A8","All Genes","DeepPT",0.0384560106598356,1.27307469786931,0.720388182593016,0.0269467242637563,0.0172053327730076,0.532241216794508
"test","SLC2A8","All Genes","DeepSpaCE",0.0283428080721395,1.03416296051085,0.761523340722061,0.0252395456640658,0.00872700118362549,0.588258993387039
"test","SLC2A8","All Genes","GHIST",0.146375976872413,1.14373678700877,0.678456559119185,0.0126349717723806,0.0221748591792618,0.536979218568913
"test","SLC2A8","All Genes","GeneCodeR",0.0757906264169137,1.07850274217514,0.686121105833526,0.032882737579284,0.0214045313932079,0.56451297644473
"test","SLC2A8","All Genes","HisToGene",0.0577362355915652,1.06762064855572,0.684924981332811,0.038085922630398,0.0243977640074533,0.58189947409272
"test","SLC2A8","All Genes","Hist2ST",0.099123309685202,1.0893528763845,0.677121944662826,0.0434348977741821,0.0405171205183416,0.610958223120615
"test","SLC2A8","All Genes","ST-Net",0.0577050449027577,1.13745324862236,0.696068207633791,0.0370560117726373,0.0171210172303079,0.554766849030949
"test","SLC2A8","All Genes","THItoGene",0.0775905823944409,1.13955797025963,0.683782484324862,0.0410148119148239,0.0293458541995517,0.594949024203309
"test","SLC2A8","All Genes","iStar",-0.0155274549426123,1.24611885229323,0.82829285302169,0.032164008387385,0.0141128327289443,0.528768703842226
"test","SLC35A2","All Genes","DeepPT",0.174331344814307,1.18374780385412,0.508946104561907,0.0455808048104544,0.100288515029957,0.603482080901981
"test","SLC35A2","All Genes","DeepSpaCE",0.118836083648582,1.04103518014919,0.576213084215546,0.0407360712977259,0.0615866980995867,0.639536591769619
"test","SLC35A2","All Genes","GHIST",0.192929866348011,1.10957147362226,0.487812805057372,0.0490048461857183,0.168565638418767,0.620903069837021
"test","SLC35A2","All Genes","GeneCodeR",0.120972111452128,1.13213976854339,0.523632227309661,0.0337005362117804,0.0473201276351812,0.584861265545165
"test","SLC35A2","All Genes","HisToGene",0.155190203109702,1.11726086328508,0.506356753255255,0.060785625812942,0.087941962536077,0.638884540729415
"test","SLC35A2","All Genes","Hist2ST",0.153025808792269,1.13390835584658,0.493664834256812,0.0705903322334377,0.0873827993562159,0.643617912199838
"test","SLC35A2","All Genes","ST-Net",0.210710926313224,1.10136470184545,0.500182879211427,0.0579019066587881,0.12720746599095,0.631875069726009
"test","SLC35A2","All Genes","THItoGene",0.132153874002123,1.14628833048523,0.511551755891929,0.0636969739966218,0.0800142559749507,0.621015697267704
"test","SLC35A2","All Genes","iStar",0.0464957379498573,1.5210383922862,0.666770756928742,0.0312357048413841,0.0578209804171663,0.566019879271751
"test","SLC43A1","All Genes","DeepPT",-0.0145150930477041,1.35210444172794,0.796528162240342,0.0253698291861676,0.00195819440022177,0.496469561727168
"test","SLC43A1","All Genes","DeepSpaCE",-0.00755015186800458,1.02480812991951,0.798450736672292,0.0242116719293472,0.00150463381845176,0.522879005635259
"test","SLC43A1","All Genes","GeneCodeR",0.000576271891360352,1.06357741729741,0.753912424668099,0.0256845340866289,0.00538226961255774,0.502554739797524
"test","SLC43A1","All Genes","HisToGene",-0.0051562085951904,1.02961685933636,0.743734162770161,0.0229324612593706,0.00202779486217432,0.498500318194432
"test","SLC43A1","All Genes","Hist2ST",0.0295368695725171,1.04839951437983,0.739695625230982,0.0330041742862628,0.0133173820506229,0.541556387212538
"test","SLC43A1","All Genes","ST-Net",0.0838904943621264,1.08106475156498,0.730484820441523,0.0325470319597492,0.0423088946550484,0.562345876658687
"test","SLC43A1","All Genes","THItoGene",0.00677745810181506,1.03239673316522,0.745007116402855,0.0339471044682038,0.00288667929423898,0.522018726890829
"test","SLC43A1","All Genes","iStar",0.0277947364291146,1.31827521696154,0.838153487673617,0.0176940328739104,0.0488166497277868,0.534571184212325
"test","SLC4A5","All Genes","DeepPT",0.00606903673470646,1.69498951306535,0.776057095622484,0.0297665658533701,0.013037233989203,0.490385504026726
"test","SLC4A5","All Genes","DeepSpaCE",0.0711576952060837,1.05375250243629,0.785608621403757,0.0318174976522677,0.0300501726421172,0.635774615464278
"test","SLC4A5","All Genes","GHIST",0.161499285654953,1.06112915877859,0.731650448224002,0.0176017216226572,0.0372919398806278,0.537698748782346
"test","SLC4A5","All Genes","GeneCodeR",0.0424597842388265,1.14434982029329,0.750301214730028,0.0278344519986414,0.013994980200668,0.554822481812565
"test","SLC4A5","All Genes","HisToGene",0.0882054187614761,1.12095574811645,0.73265146082051,0.0389723914229139,0.0293519971731394,0.622235596997717
"test","SLC4A5","All Genes","Hist2ST",0.13026751430221,1.14410312482875,0.714353393048755,0.0543352936094191,0.03622852373251,0.674865422562356
"test","SLC4A5","All Genes","ST-Net",0.126164250784539,1.1677950241652,0.717954661688131,0.0443329651103194,0.0587335646194638,0.611587581885985
"test","SLC4A5","All Genes","THItoGene",0.0945642452451027,1.13400451132242,0.718805093435817,0.044662948840194,0.0314402571994907,0.615958353831158
"test","SLC4A5","All Genes","iStar",0.00602089250497059,1.31646114680823,0.851390363069914,0.0331902315572858,0.0318128355601767,0.552457091236359
"test","SLC8B1","All Genes","DeepPT",0.0963650062055881,1.16070126854772,0.581876019945716,0.0326001545823725,0.0463145654385905,0.563911962518614
"test","SLC8B1","All Genes","DeepSpaCE",0.015407767859723,1.01747675928215,0.6420369569579,0.0312154830198738,0.00798064776312289,0.569670724686659
"test","SLC8B1","All Genes","GHIST",0.126035329264255,1.14637341834831,0.54588838821876,0.0248986764896469,0.0443480595324722,0.547302599554252
"test","SLC8B1","All Genes","GeneCodeR",0.0867404005993146,1.047610704558,0.56231347665318,0.0319805813689822,0.0340470764820528,0.558608369699681
"test","SLC8B1","All Genes","HisToGene",0.0849694070752635,1.02082485262221,0.554643588673188,0.0535413525806233,0.0526268028726437,0.588363998069128
"test","SLC8B1","All Genes","Hist2ST",0.0935187148035905,1.02457578991775,0.552107329459294,0.0609238892676169,0.0560658196552775,0.601998369321983
"test","SLC8B1","All Genes","ST-Net",0.113564768455742,1.05458813919359,0.551102684830508,0.0421256937147063,0.056258936684402,0.574034393833093
"test","SLC8B1","All Genes","THItoGene",0.0725486633353294,1.0323618845907,0.554757669556079,0.0553575060763935,0.0386891439848868,0.581608896114463
"test","SLC8B1","All Genes","iStar",0.0523823295457335,1.41703406796599,0.69419047236399,0.0236869847117894,0.0695727011967013,0.546302360428087
"test","SLC9A3R2","All Genes","DeepPT",0.146849510328205,1.17562148333699,0.479018015772288,0.0434078103652344,0.0857694158742963,0.578128004123311
"test","SLC9A3R2","All Genes","DeepSpaCE",0.0510043772811027,1.06894528429172,0.527426091648044,0.0356148729260002,0.034980738012048,0.593982351435541
"test","SLC9A3R2","All Genes","GHIST",0.181433288300217,1.16232106441491,0.433954208806616,0.040938756816613,0.118296621811827,0.581322922277658
"test","SLC9A3R2","All Genes","GeneCodeR",0.0846263450121878,1.13874234869748,0.471742753291137,0.0348448750607736,0.0410973066612034,0.558159134550828
"test","SLC9A3R2","All Genes","HisToGene",0.108901121040736,1.1122229471757,0.447107739101349,0.0614639984958513,0.0719797035082742,0.60591434291131
"test","SLC9A3R2","All Genes","Hist2ST",0.104863090926625,1.079491859856,0.438798571595184,0.0718865031101997,0.0708034673741399,0.603525849045011
"test","SLC9A3R2","All Genes","ST-Net",0.15189867936197,1.20148595516578,0.442395733831581,0.0533341169917882,0.0977073417053032,0.604778100966149
"test","SLC9A3R2","All Genes","THItoGene",0.0591663696571613,1.08969423641876,0.449430072071417,0.0591870851236506,0.0348161554740792,0.562147214750712
"test","SLC9A3R2","All Genes","iStar",0.0539711915968172,1.33154778867963,0.664961690139284,0.028659661208048,0.077044699377779,0.53902601303671
"test","SLC9A8","All Genes","DeepPT",0.0363369527259058,1.26859416361136,0.761797100911387,0.0295239220845053,0.011806680868179,0.541374086441848
"test","SLC9A8","All Genes","DeepSpaCE",0.021893934923829,1.01383388391109,0.807065520068387,0.0263715523839198,0.0106804301510269,0.594395244366787
"test","SLC9A8","All Genes","GeneCodeR",0.0666450378403927,1.03522643948146,0.73447194246233,0.0275243180545418,0.0183562968819483,0.55767995357827
"test","SLC9A8","All Genes","HisToGene",0.0799547539883091,1.03275153529686,0.72936537231029,0.0412818873528688,0.0288232772363501,0.597915254051019
"test","SLC9A8","All Genes","Hist2ST",0.0842395876401564,1.01555748361886,0.718394650472801,0.0441191971633675,0.0321610655081726,0.605725645051743
"test","SLC9A8","All Genes","ST-Net",0.110919411908726,1.11442539168476,0.703853213858379,0.0385935529665461,0.039722158626698,0.60282738472327
"test","SLC9A8","All Genes","THItoGene",0.0519483559640048,1.01860750163684,0.732642388548063,0.032047239951178,0.0143723529327657,0.571964759040002
"test","SLC9A8","All Genes","iStar",0.0457127994701538,1.2964490796565,0.790867234708844,0.029585105809015,0.0627744536817974,0.572075640275824
"test","SLFN13","All Genes","DeepPT",0.0408845360373322,1.72004323545644,0.804167394102747,0.0310610954796923,0.0136527291994186,0.529565421948783
"test","SLFN13","All Genes","DeepSpaCE",0.042818422965962,1.13216629508958,0.837578408805475,0.0333702151405716,0.0108255675806422,0.614792930792794
"test","SLFN13","All Genes","GeneCodeR",0.064770086386516,1.14676781264026,0.77913490972723,0.0308667216183882,0.013835388464609,0.594947311475403
"test","SLFN13","All Genes","HisToGene",0.0784290730357272,1.08513052040973,0.764265119245401,0.0354084959612894,0.0185046632290516,0.635118708840235
"test","SLFN13","All Genes","Hist2ST",0.056701383344023,1.18814883593996,0.777581075591978,0.0336286251729884,0.0134407895253076,0.603350795644429
"test","SLFN13","All Genes","ST-Net",0.101779451861709,1.22407567538237,0.760771507317934,0.0357899714388748,0.0287142932389251,0.637770143228223
"test","SLFN13","All Genes","THItoGene",0.0487569214303747,1.24190434335991,0.793090497236251,0.0344800922685581,0.0127435595203941,0.590682655759751
"test","SLFN13","All Genes","iStar",-0.0176077802658468,1.38115878662876,0.881471319523655,0.0305189980452162,0.00947620550385626,0.603715264600551
"test","SLPI","All Genes","DeepPT",0.0578150725133568,1.59846688039325,0.748060883041914,0.0299516480898363,0.0135868618656464,0.528321977715987
"test","SLPI","All Genes","DeepSpaCE",0.0628362114762911,Inf,0.716287891578582,0.0320527425480962,0.022984959114468,0.570485092650834
"test","SLPI","All Genes","GHIST",0.0372499004202822,1.15846870034301,0.742465839436396,0.0317112856187937,0.018495993247417,0.555462278825924
"test","SLPI","All Genes","GeneCodeR",0.048520557254353,1.32095726858044,0.730672915552382,0.0312581927332158,0.00813304614584036,0.568639820849878
"test","SLPI","All Genes","HisToGene",0.058073313123678,1.28637027011132,0.713209378400521,0.0332524368536838,0.0218012957322802,0.577589274513012
"test","SLPI","All Genes","Hist2ST",0.0291354430160064,1.40102648343151,0.718869156607017,0.0379661237227114,0.0141309776443026,0.542319667387513
"test","SLPI","All Genes","ST-Net",0.048436019464364,1.2890820548176,0.765099151520621,0.0324382341402939,0.0211214603676982,0.554192607187136
"test","SLPI","All Genes","THItoGene",0.0365111045706074,1.55149741561946,0.71571653929233,0.036361726706967,0.0156140226035412,0.539898570819279
"test","SLPI","All Genes","iStar",-0.00418155343794474,1.62986717844179,0.790784406275862,0.0246023610535614,0.0306828105649919,0.534933444695527
"test","SMCHD1","All Genes","DeepPT",0.103979071891347,1.33079629807342,0.638742075565526,0.0433248591842407,0.0572290226342994,0.575050009211218
"test","SMCHD1","All Genes","DeepSpaCE",0.0520613145766642,1.03528033397586,0.672715297271087,0.0376247771425095,0.0221846188097981,0.590791129250041
"test","SMCHD1","All Genes","GHIST",0.15440330981079,1.07996767575004,0.589642943280287,0.0444605380919828,0.128507674121718,0.608980480543829
"test","SMCHD1","All Genes","GeneCodeR",0.0428949022421347,1.13040120125558,0.634061115351262,0.0278587015442961,0.0209481414907221,0.534950764595989
"test","SMCHD1","All Genes","HisToGene",0.079835243746214,1.10207577619993,0.612956110149899,0.0430196144612733,0.0401036652427722,0.581039793442665
"test","SMCHD1","All Genes","Hist2ST",0.124133080283794,1.02934121633007,0.600401655734247,0.0673462461140075,0.0628688171500338,0.627571810327112
"test","SMCHD1","All Genes","ST-Net",0.128853121547988,1.18534639493973,0.595401423705026,0.0499070287160404,0.0857475369846229,0.594646830695202
"test","SMCHD1","All Genes","THItoGene",0.0450270790646013,1.05954605445058,0.618797424132908,0.0507167614047126,0.0223510612306415,0.557325973190451
"test","SMCHD1","All Genes","iStar",0.0288869276690449,1.43736687293877,0.755859252063218,0.021882040837707,0.0584043490354667,0.525982590483152
"test","SMG9","All Genes","DeepPT",0.0914815765970749,1.14970319605729,0.563820394369857,0.036041788136026,0.0367368949213661,0.57093963172662
"test","SMG9","All Genes","DeepSpaCE",0.0631146876546222,1.00973231889997,0.620679498784347,0.0375911270520635,0.0247544427244217,0.620838600919272
"test","SMG9","All Genes","GHIST",0.132615091364718,1.08643224325394,0.546671995044221,0.0255615187545427,0.0591261624789774,0.546503726503912
"test","SMG9","All Genes","GeneCodeR",0.138264756532466,1.03888505773517,0.548015037860711,0.0372407452679738,0.0474372863026569,0.592494218608991
"test","SMG9","All Genes","HisToGene",0.150188343108821,1.01836325302052,0.535994070666424,0.0647293270684023,0.0806148538239238,0.632899311214425
"test","SMG9","All Genes","Hist2ST",0.135399600474737,1.02015196412562,0.532036064812143,0.066184929695767,0.0740025862408663,0.626259016439092
"test","SMG9","All Genes","ST-Net",0.17562499932375,1.05357353992683,0.518121679161398,0.0527305460521853,0.0972744211520406,0.617405466695029
"test","SMG9","All Genes","THItoGene",0.0855477716686607,1.03663619631853,0.537594289906574,0.0608938791754643,0.0401430400820841,0.589880119828241
"test","SMG9","All Genes","iStar",0.0702786228531112,1.41497684360476,0.680973377558503,0.0234304736276124,0.0855212479515586,0.553912915230824
"test","SMYD2","All Genes","DeepPT",0.0419009742779138,1.37723046958084,0.781343252800662,0.0356205646469751,0.0138675284519411,0.541683593316042
"test","SMYD2","All Genes","DeepSpaCE",0.0878764251103359,1.020209225634,0.786035359549568,0.0331416826285433,0.0195068037863781,0.642143033145638
"test","SMYD2","All Genes","GeneCodeR",0.0224504248154339,1.09147190865054,0.7606453713166,0.0295661551594289,0.00613275681272712,0.54811294194971
"test","SMYD2","All Genes","HisToGene",0.117423370989712,1.06244152006993,0.73853159457988,0.0440136417195609,0.0398751166583777,0.643092878694599
"test","SMYD2","All Genes","Hist2ST",0.119607429320151,1.02457163782636,0.722189054358006,0.0486527302767584,0.0414933111244615,0.642955138461071
"test","SMYD2","All Genes","ST-Net",0.0920440027270698,1.12064034590049,0.725051243803277,0.0424005258432925,0.0412857577016919,0.585091658669388
"test","SMYD2","All Genes","THItoGene",0.0975487327801736,1.05590946099782,0.738568177246193,0.0429160893655378,0.037320865642225,0.620178213010901
"test","SMYD2","All Genes","iStar",0.0634935030294015,1.38551630569506,0.818788948405242,0.0289559267659586,0.0823680608149804,0.568970428765718
"test","SNAPC3","All Genes","DeepPT",0.032111555246823,1.53157389891751,0.805857882782481,0.030853848212512,0.00624419776492737,0.546531458420794
"test","SNAPC3","All Genes","DeepSpaCE",0.0446427840018293,1.02138708577705,0.82106172206935,0.0289388343736462,0.00915245270505823,0.608947776120556
"test","SNAPC3","All Genes","GHIST",0.180449760009403,1.04749807050063,0.760965804267342,0.020148499116192,0.0368279545756702,0.541205022147225
"test","SNAPC3","All Genes","GeneCodeR",0.0493681188150119,1.06326519697823,0.784362685453505,0.0289087312872811,0.0113304369584007,0.56572962612935
"test","SNAPC3","All Genes","HisToGene",0.0729146023152421,1.04501505822276,0.778276748473286,0.0327707624535582,0.0220540043148475,0.591984182239082
"test","SNAPC3","All Genes","Hist2ST",0.0758909950565255,1.03877952404564,0.76994113603467,0.0425449268443043,0.0203638856789594,0.610804124683855
"test","SNAPC3","All Genes","ST-Net",0.0914082294174595,1.07577886585362,0.766398689874772,0.0397839147291497,0.0276025027297533,0.601738525501418
"test","SNAPC3","All Genes","THItoGene",0.0680618792051958,1.05201584263282,0.777295809744218,0.0395510782977498,0.0193075517904832,0.588395488421963
"test","SNAPC3","All Genes","iStar",0.0523942780019778,1.72268094720746,0.816392229969439,0.02894403985276,0.0772923478994058,0.594011866102223
"test","SNF8","All Genes","DeepPT",0.179311517502248,1.45691904294427,0.276999178963442,0.0609756330104709,0.143742108829473,0.589454166244262
"test","SNF8","All Genes","DeepSpaCE",-0.0152922946869596,1.44820845639799,0.284613407577087,0.0360366473263698,5.29258267980239e-05,0.492808300646675
"test","SNF8","All Genes","GHIST",0.164850420493354,1.29505677873571,0.228196880635065,0.0542485254189251,0.156683005346031,0.575563231213691
"test","SNF8","All Genes","GeneCodeR",0.186171009968101,1.24981515664409,0.250166886476798,0.0590066792384735,0.106185163727035,0.589308899412044
"test","SNF8","All Genes","HisToGene",0.0849085989220522,1.19393672355833,0.207253507788523,0.0780651840052292,0.0816717303746264,0.59055209877378
"test","SNF8","All Genes","Hist2ST",0.081978805069476,1.32848505597141,0.208896149096487,0.0852049129847275,0.0763770931454565,0.590448569433848
"test","SNF8","All Genes","ST-Net",0.178406419552631,1.38656602981996,0.254547122673063,0.0640303625062726,0.135954611611843,0.582896442975556
"test","SNF8","All Genes","THItoGene",0.0697884806059351,1.38096870860716,0.210833573024604,0.0803619364104388,0.063461857366573,0.576795327770178
"test","SNF8","All Genes","iStar",0.0479593425793391,2.00569602462021,0.401142705071926,0.0383324439231629,0.0609725846351005,0.534686678771633
"test","SNRPD3","All Genes","DeepPT",0.182279906553913,1.20538879063105,0.517979409178371,0.0560180593475064,0.0880595110553608,0.615006565869845
"test","SNRPD3","All Genes","DeepSpaCE",0.141495408317957,1.0847269647505,0.54240813549939,0.0448918699879326,0.0683866234452964,0.645748492188205
"test","SNRPD3","All Genes","GHIST",0.214552685777597,1.18035866646373,0.47270683158705,0.0560062527799004,0.183770551337296,0.63589073418599
"test","SNRPD3","All Genes","GeneCodeR",0.142797729096305,1.17432293816844,0.511099370986031,0.0450107331847319,0.0558890922747412,0.604494365709837
"test","SNRPD3","All Genes","HisToGene",0.197921562064144,1.1391484470721,0.484368559998358,0.0703147765636279,0.122605828190033,0.656160964343084
"test","SNRPD3","All Genes","Hist2ST",0.173231856585374,1.1835588879558,0.473016718993263,0.0729388447587412,0.103476154087621,0.649340093337433
"test","SNRPD3","All Genes","ST-Net",0.205887467558286,1.23859492242293,0.476223600363182,0.0645272199324885,0.104184160987974,0.641593335415913
"test","SNRPD3","All Genes","THItoGene",0.147292676512275,1.1975444931393,0.487079048790431,0.0653153457127786,0.0865338526448282,0.631439796822229
"test","SNRPD3","All Genes","iStar",0.0749349049624833,1.44918146268122,0.626041292131451,0.0371588444827115,0.0822456664604642,0.580554724737618
"test","SNTA1","All Genes","DeepPT",0.0311699071404415,1.31231201444114,0.765818973177011,0.0264602218829479,0.0140168460158482,0.528974466002168
"test","SNTA1","All Genes","DeepSpaCE",0.023467997730723,1.03896200016153,0.807643032010189,0.0268115721484914,0.00844297206257157,0.569394671372667
