"x","y","celltype","model"
4342.3696,3620.771,"Stromal","ground truth"
4536.0938,3626.9065,"Malignant","ground truth"
4698.5254,3620.5254,"Macrophage","ground truth"
4801.86,3617.22,"Stromal","ground truth"
5092.58,3618.88,"T","ground truth"
5424.2627,3618.217,"Malignant","ground truth"
5443.802,3621.2688,"Malignant","ground truth"
5698.7314,3620.1968,"Malignant","ground truth"
5771.4453,3619.5798,"Malignant","ground truth"
5837.6377,3619.051,"Malignant","ground truth"
6365.1064,3625.9312,"Malignant","ground truth"
6433.2144,3618.6428,"Plasma","ground truth"
6757.4146,3623.8486,"Malignant","ground truth"
6782.6665,3618.6199,"Malignant","ground truth"
7312.0356,3620.3928,"Malignant","ground truth"
260.5188,3622.594,"Malignant","ground truth"
392.5974,3620.169,"T","ground truth"
414.38983,3619.226,"Stromal","ground truth"
1983.3048,3621.8762,"Plasma","ground truth"
2130.9773,3619.7273,"T","ground truth"
2554.2888,3619.2444,"T","ground truth"
2759.611,3619.2778,"T","ground truth"
3671.4568,3619.9011,"Macrophage","ground truth"
4123.658,3622.3672,"T","ground truth"
5110.074,3619.611,"T","ground truth"
5255.846,3619.9385,"Macrophage","ground truth"
5510.324,3619.054,"Malignant","ground truth"
5707.1416,3626.862,"Malignant","ground truth"
5945.5063,3621.8147,"Malignant","ground truth"
5963.9316,3621.4678,"Malignant","ground truth"
6308.6724,3618.8525,"Myoepi","ground truth"
6504.379,3623.158,"Malignant","ground truth"
6599.807,3622.9036,"Malignant","ground truth"
6792.8213,3617.5715,"Stromal","ground truth"
275.57562,3626.6584,"Malignant","ground truth"
573.45905,3619.59,"Stromal","ground truth"
675.78894,3626.1055,"Malignant","ground truth"
896.3706,3621.14,"Malignant","ground truth"
1861.1754,3618.6929,"Stromal","ground truth"
1994.1163,3620.1628,"T","ground truth"
2084.7124,3621.5938,"Plasma","ground truth"
2748.54,3619.58,"T","ground truth"
2806.4038,3619.923,"T","ground truth"
3647.6511,3620.1396,"Macrophage","ground truth"
3915.8098,3622.3223,"Stromal","ground truth"
4180.3867,3621.7334,"T","ground truth"
4302.4863,3621.7764,"Stromal","ground truth"
4408.56,3621.008,"Stromal","ground truth"
5300.8613,3621.9722,"Macrophage","ground truth"
5366.8057,3623.4536,"Stromal","ground truth"
5636.2324,3623.4604,"Myoepi","ground truth"
6090.5146,3623.4497,"Malignant","ground truth"
6321.7837,3619.3242,"Myoepi","ground truth"
6750.817,3623.6274,"Malignant","ground truth"
6770.865,3622.3484,"Malignant","ground truth"
755.1212,3623.808,"T","ground truth"
1620.0526,3619.9473,"Stromal","ground truth"
1682.2351,3624.498,"Stromal","ground truth"
2325.929,3620.6802,"Stromal","ground truth"
2535.4834,3622.2834,"T","ground truth"
3155.516,3624.172,"T","ground truth"
3494.0063,3621.1807,"Stromal","ground truth"
4037.6956,3621.6812,"Stromal","ground truth"
5192.108,3620.5405,"T","ground truth"
5408.9097,3624.9219,"Malignant","ground truth"
5470.296,3624.2246,"Malignant","ground truth"
5825.4307,3621.408,"Malignant","ground truth"
6131.725,3621.445,"Malignant","ground truth"
6185.255,3627.0627,"Malignant","ground truth"
6298.597,3622.9167,"Myoepi","ground truth"
7424.5703,3623.4214,"Malignant","ground truth"
137.49231,3626.918,"Malignant","ground truth"
866.26,3622.68,"T","ground truth"
1507.5533,3620.7068,"Stromal","ground truth"
1566.5597,3626.6372,"Malignant","ground truth"
1909.3085,3625.3955,"Macrophage","ground truth"
2000.5,3621,"Macrophage","ground truth"
2073.7192,3623.7544,"Stromal","ground truth"
2099.1738,3622.087,"T","ground truth"
2155.282,3621.5386,"T","ground truth"
2629.6191,3622.9207,"DC_Mast","ground truth"
2940.6555,3625.9258,"Stromal","ground truth"
4248.044,3625.0166,"Myoepi","ground truth"
4517,3624.5059,"Myoepi","ground truth"
4564.196,3624.4783,"Stromal","ground truth"
5079.519,3623.077,"T","ground truth"
5123.0703,3624.0088,"Macrophage","ground truth"
5155.231,3622.5386,"B","ground truth"
5350.6304,3620.4673,"DC_Mast","ground truth"
5536.6816,3623.4424,"Malignant","ground truth"
5682.1616,3623.394,"Malignant","ground truth"
5813.027,3622.6594,"Malignant","ground truth"
6200.0786,3622.3345,"Malignant","ground truth"
6257.7817,3620.9636,"Malignant","ground truth"
6948.3887,3622.5557,"Stromal","ground truth"
7078.2363,3622.2432,"Stromal","ground truth"
7249.7637,3621.8242,"Myoepi","ground truth"
7442.3037,3626.548,"Malignant","ground truth"
272.76135,3624.375,"Malignant","ground truth"
1230.297,3627.5742,"Malignant","ground truth"
1248.0543,3625.152,"T","ground truth"
1275.0504,3623.6218,"Malignant","ground truth"
1929.115,3624.115,"Stromal","ground truth"
2523.2078,3621.071,"Stromal","ground truth"
2793.6042,3623.4583,"T","ground truth"
2831.468,3624.5745,"B","ground truth"
3249.3423,3625.162,"Macrophage","ground truth"
3329.0664,3622.7231,"Stromal","ground truth"
3333.2083,3625.1042,"T","ground truth"
3360.5393,3625.6292,"Stromal","ground truth"
3624.2346,3626.7778,"DC_Mast","ground truth"
4152.75,3625.897,"Stromal","ground truth"
4444.7886,3624.2817,"Malignant","ground truth"
4452.659,3629.1538,"Myoepi","ground truth"
4708.3,3623.5,"Macrophage","ground truth"
4811.74,3627.215,"Stromal","ground truth"
5136.1,3623.6167,"Stromal","ground truth"
5494.803,3625.781,"Malignant","ground truth"
5602.5693,3626.7446,"Malignant","ground truth"
6355.469,3623.7754,"Myoepi","ground truth"
6707,3625.6216,"Malignant","ground truth"
6916.148,3623.537,"Stromal","ground truth"
7333.142,3624.2249,"Malignant","ground truth"
547.7917,3624.5,"Malignant","ground truth"
580.52905,3624.942,"Stromal","ground truth"
2117.8025,3626.0989,"T","ground truth"
2704.5557,3624,"Plasma","ground truth"
2837.3225,3625.3386,"B","ground truth"
3586.7732,3622.353,"Stromal","ground truth"
4115.5947,3624.1353,"Macrophage","ground truth"
4233.328,3629.9731,"Malignant","ground truth"
4746.1387,3625.246,"Macrophage","ground truth"
5149.577,3624.9807,"DC_Mast","ground truth"
5225.261,3624.25,"T","ground truth"
5242.009,3624.2415,"Macrophage","ground truth"
5287.857,3625.6104,"T","ground truth"
6070.098,3629.2205,"Malignant","ground truth"
6161.7515,3624.433,"Malignant","ground truth"
6224.1177,3624.0437,"Malignant","ground truth"
6614.342,3625.7004,"Malignant","ground truth"
6736.3667,3628.2583,"Malignant","ground truth"
6850.5938,3627.2656,"Stromal","ground truth"
6862.097,3626.291,"Stromal","ground truth"
7226.387,3625.4194,"T","ground truth"
156.60663,3628.8862,"Malignant","ground truth"
199.925,3624.825,"Malignant","ground truth"
235.09174,3629.844,"T","ground truth"
597.67175,3625.4426,"Stromal","ground truth"
762.4762,3626,"Plasma","ground truth"
1467.916,3626.0671,"Stromal","ground truth"
1695.191,3623.0063,"T","ground truth"
2020.2115,3625.8462,"B","ground truth"
2042.4807,3625.0962,"B","ground truth"
2058.9253,3626.4478,"B","ground truth"
2465.6445,3622.8333,"Plasma","ground truth"
2555.4912,3626.5789,"T","ground truth"
3189.8909,3629.1135,"Macrophage","ground truth"
3519.56,3625.82,"Macrophage","ground truth"
3606.244,3625.0488,"Macrophage","ground truth"
3679.9167,3625.726,"T","ground truth"
4219.936,3627.993,"Malignant","ground truth"
4463,3626.0457,"Myoepi","ground truth"
5272.576,3626.4915,"Stromal","ground truth"
5908.1113,3626.8518,"Stromal","ground truth"
5950.7285,3625.7715,"Malignant","ground truth"
6211.8213,3627.0894,"Malignant","ground truth"
6384.7666,3627.1667,"Myoepi","ground truth"
6876.21,3632.0942,"Stromal","ground truth"
7116.8354,3624.0273,"Stromal","ground truth"
7475.1113,3624.0947,"Malignant","ground truth"
804.34326,3628.015,"Stromal","ground truth"
1008.04,3625.872,"Macrophage","ground truth"
1238.7736,3629.047,"Macrophage","ground truth"
1280.7693,3630.1667,"Malignant","ground truth"
1520.3472,3624.8188,"Stromal","ground truth"
1545.5449,3628.693,"Malignant","ground truth"
2052.4834,3627.9011,"T","ground truth"
2210.2952,3624.4338,"Stromal","ground truth"
2531.5305,3626.5103,"T","ground truth"
2790.8506,3629.9485,"T","ground truth"
2810.4038,3628.5386,"Stromal","ground truth"
3451.817,3628.817,"Stromal","ground truth"
4173.8887,3627.5334,"Stromal","ground truth"
4692.0415,3626.625,"Macrophage","ground truth"
4846.537,3640.082,"Macrophage","ground truth"
5054.6743,3627.8218,"Malignant","ground truth"
5166.9067,3625.8022,"T","ground truth"
5399.86,3629.4473,"Macrophage","ground truth"
5456.6685,3628.5393,"Malignant","ground truth"
5747.3193,3626.7808,"Malignant","ground truth"
5781.271,3629.8625,"Malignant","ground truth"
5801.2256,3628.1897,"Malignant","ground truth"
6056.6777,3627.3252,"Malignant","ground truth"
6136.3423,3625.7368,"Malignant","ground truth"
6260.8447,3629.2585,"Malignant","ground truth"
6819.82,3626.32,"T","ground truth"
7345.9526,3626.4663,"Malignant","ground truth"
7370.897,3630.8435,"Malignant","ground truth"
67.50746,3629.4775,"Malignant","ground truth"
103.44776,3632.2986,"Malignant","ground truth"
169.96774,3625.8708,"T","ground truth"
184.33333,3626.8071,"T","ground truth"
432.98727,3631.3728,"Malignant","ground truth"
566.5224,3627.791,"T","ground truth"
1109.6882,3631.0322,"Macrophage","ground truth"
1586.2362,3630.1812,"Malignant","ground truth"
1754.6677,3628.198,"Stromal","ground truth"
2156.0513,3626.718,"B","ground truth"
2194.8442,3627.935,"Macrophage","ground truth"
3640.16,3627.5,"T","ground truth"
3852.3782,3628.6155,"T","ground truth"
5085.2954,3628.2273,"T","ground truth"
5103.5317,3626.9363,"Macrophage","ground truth"
5201.0605,3628.0303,"Stromal","ground truth"
5422.0415,3629.2083,"Malignant","ground truth"
5978.9434,3626.9292,"Malignant","ground truth"
6725.95,3628.3875,"Malignant","ground truth"
7282.6143,3633.5308,"Malignant","ground truth"
7511.9243,3628.9092,"Malignant","ground truth"
288.22058,3632.343,"Malignant","ground truth"
401.1605,3627.2017,"Stromal","ground truth"
833.875,3629.5833,"Macrophage","ground truth"
904.9645,3633.2366,"Malignant","ground truth"
922.84326,3631.7676,"Malignant","ground truth"
1131.8116,3629.5361,"Macrophage","ground truth"
1262.6,3630.0354,"T","ground truth"
1610.8633,3628.7964,"Stromal","ground truth"
2512.35,3629.925,"Macrophage","ground truth"
3148.1445,3625.5222,"Stromal","ground truth"
3561.0667,3630.9666,"Macrophage","ground truth"
4199.2607,3626.232,"Stromal","ground truth"
4394.6465,3631.4043,"Stromal","ground truth"
4437.676,3628.2444,"Myoepi","ground truth"
4928.6763,3624.5024,"Stromal","ground truth"
5039.727,3633.8677,"Myoepi","ground truth"
5140.467,3631.5417,"Stromal","ground truth"
5183.48,3628.12,"Stromal","ground truth"
6096.8706,3629.4053,"Malignant","ground truth"
6305.778,3627.074,"Myoepi","ground truth"
6349.4746,3633.7854,"Myoepi","ground truth"
6780.521,3632.5168,"Malignant","ground truth"
7388.9126,3631.3,"Malignant","ground truth"
553.56665,3626.9277,"Malignant","ground truth"
1297.9163,3638.1353,"Malignant","ground truth"
1425.3597,3629.0317,"Stromal","ground truth"
1997.7925,3628.434,"Macrophage","ground truth"
2084.014,3630.1943,"T","ground truth"
2148.4644,3629.7678,"T","ground truth"
2602.782,3628.5642,"Macrophage","ground truth"
4252.9927,3631.6917,"Malignant","ground truth"
4531.122,3630.9756,"Malignant","ground truth"
5355.6143,3630.4211,"Stromal","ground truth"
5506.3574,3630.3162,"Malignant","ground truth"
5735.3877,3631.7654,"Malignant","ground truth"
6290.0527,3628.7632,"Myoepi","ground truth"
6902.087,3629.152,"T","ground truth"
6961.719,3628.4316,"Stromal","ground truth"
7196.4365,3628.9092,"Stromal","ground truth"
7268.344,3630.3115,"Myoepi","ground truth"
7426.5,3632.2637,"Malignant","ground truth"
87.82327,3635.375,"Malignant","ground truth"
1769.8152,3630.0217,"Macrophage","ground truth"
2541.4285,3632.2715,"B","ground truth"
3670.4167,3629.611,"Macrophage","ground truth"
3801.9792,3632.198,"B","ground truth"
4404.198,3636.8157,"Stromal","ground truth"
4709.549,3630.9805,"DC_Mast","ground truth"
5257.6094,3631.9714,"Macrophage","ground truth"
5593.094,3631.2825,"Malignant","ground truth"
5988.3267,3629.6536,"Malignant","ground truth"
6080.882,3634.063,"Malignant","ground truth"
6245.3774,3634.1294,"Malignant","ground truth"
6330.991,3632.6106,"Malignant","ground truth"
6339.759,3631.6553,"Malignant","ground truth"
6486.77,3635.8247,"Malignant","ground truth"
7501.0913,3636.4146,"Malignant","ground truth"
179.38043,3632.7173,"T","ground truth"
534.2215,3631.0066,"Malignant","ground truth"
1122.5294,3631.5293,"Macrophage","ground truth"
1232.4193,3631.0645,"Macrophage","ground truth"
2004.8611,3630.611,"B","ground truth"
2067.891,3630.9702,"Stromal","ground truth"
3135.9375,3628.275,"Stromal","ground truth"
3604.1147,3631.918,"Macrophage","ground truth"
3958.0952,3632.0793,"T","ground truth"
4190.1626,3631.442,"Stromal","ground truth"
4429.2856,3631.347,"Stromal","ground truth"
4562.3145,3635.5735,"Stromal","ground truth"
5194.6724,3631.0688,"T","ground truth"
5612.461,3634.0173,"Malignant","ground truth"
6379.328,3632.5671,"Malignant","ground truth"
7450.6934,3636.0051,"Malignant","ground truth"
12.724638,3634.5361,"Malignant","ground truth"
22.24,3631.48,"Malignant","ground truth"
649.2292,3632.1875,"Malignant","ground truth"
1594.6536,3635.6316,"Malignant","ground truth"
1651.3613,3635.4854,"Stromal","ground truth"
1993.5454,3636.0908,"B","ground truth"
2038.3112,3631.9556,"T","ground truth"
2139.0159,3633.7778,"B","ground truth"
3270.7273,3634.537,"Plasma","ground truth"
3677.4194,3636.2366,"T","ground truth"
3694.15,3633.95,"Stromal","ground truth"
4731.109,3632.1956,"T","ground truth"
5020.4614,3633.967,"Macrophage","ground truth"
5173.414,3635.8994,"T","ground truth"
5284.8247,3632.1052,"T","ground truth"
6125.2354,3634.7844,"Malignant","ground truth"
6276.0376,3632.6992,"Malignant","ground truth"
7032.2173,3631.761,"Stromal","ground truth"
7155.52,3631.52,"Stromal","ground truth"
7307.683,3634.9094,"Malignant","ground truth"
7476.2705,3635.752,"Malignant","ground truth"
29.36,3636.64,"Malignant","ground truth"
260.89856,3637.9856,"Malignant","ground truth"
965.97394,3632.739,"Malignant","ground truth"
2031.6957,3633.3044,"T","ground truth"
2611.5073,3633.811,"T","ground truth"
3845.3135,3637.3806,"Stromal","ground truth"
3889.791,3633.9104,"Macrophage","ground truth"
5435.676,3633.5352,"Malignant","ground truth"
5675.2163,3637.3015,"Malignant","ground truth"
5685.7427,3634.2952,"Malignant","ground truth"
5765.595,3634.341,"Malignant","ground truth"
5965.0996,3635.6655,"Malignant","ground truth"
6607.4683,3640.241,"Malignant","ground truth"
6652.9175,3628.66,"Malignant","ground truth"
6763.5835,3634.3333,"Malignant","ground truth"
6833.3887,3633.139,"T","ground truth"
7135.6406,3632.146,"Stromal","ground truth"
7324.0156,3634.2578,"Malignant","ground truth"
58.203884,3635.0972,"Stromal","ground truth"
454.07468,3632.2373,"Malignant","ground truth"
2108.375,3633.125,"T","ground truth"
3954.0637,3635.4546,"Stromal","ground truth"
4151.0117,3637.2144,"Stromal","ground truth"
4723.8335,3634.2222,"T","ground truth"
5048.7744,3635.1973,"Malignant","ground truth"
5238.75,3635.1155,"T","ground truth"
5375.679,3636.0566,"Stromal","ground truth"
5830.2544,3631.9727,"Malignant","ground truth"
6301.1606,3632.5586,"Myoepi","ground truth"
6312.416,3636.7434,"Malignant","ground truth"
6582.7646,3633.7427,"Malignant","ground truth"
7436.0146,3635.5442,"Malignant","ground truth"
403.7586,3634.5403,"Stromal","ground truth"
814.087,3635.145,"T","ground truth"
991.6062,3636.583,"Malignant","ground truth"
1313.4381,3635.871,"Stromal","ground truth"
1484.7303,3635.809,"Stromal","ground truth"
2531.075,3635.425,"T","ground truth"
2816.6226,3635.17,"Stromal","ground truth"
2996.7988,3637.3584,"DC_Mast","ground truth"
3155.5796,3636.0508,"Stromal","ground truth"
3684.7808,3635.1506,"T","ground truth"
3709.9546,3636.3333,"Plasma","ground truth"
4261.996,3636.955,"Myoepi","ground truth"
5336.0786,3637.4944,"T","ground truth"
5553.851,3635.641,"Malignant","ground truth"
5809.488,3640.0122,"Malignant","ground truth"
5994.3677,3636.348,"Malignant","ground truth"
6102.5386,3641.6255,"Malignant","ground truth"
6231.048,3638.5112,"Malignant","ground truth"
6562.934,3638.0908,"Malignant","ground truth"
6593.9795,3637.277,"Malignant","ground truth"
6986.1543,3631.8936,"T","ground truth"
160.99115,3637.7256,"Stromal","ground truth"
706.2763,3638.2104,"Malignant","ground truth"
1625.6902,3639.1338,"Stromal","ground truth"
2119.054,3635.8647,"T","ground truth"
2828.146,3640.265,"Stromal","ground truth"
4717.533,3636.4666,"T","ground truth"
5248.1772,3637.3872,"Stromal","ground truth"
5409.3022,3639.2812,"Malignant","ground truth"
5517.986,3637.089,"Malignant","ground truth"
5528.4443,3635.7222,"Malignant","ground truth"
5725.2866,3636.8088,"Malignant","ground truth"
6012.8403,3632.7148,"Malignant","ground truth"
6136.776,3638.5022,"Malignant","ground truth"
6157.4834,3638.5403,"Malignant","ground truth"
6185.855,3637.1128,"Malignant","ground truth"
6416.6904,3638.9292,"Plasma","ground truth"
6466.052,3640.4072,"Malignant","ground truth"
6973.7236,3635.681,"Stromal","ground truth"
7334.2534,3639.8381,"Malignant","ground truth"
7399.9263,3635.2913,"Malignant","ground truth"
7491.2314,3641.6462,"Malignant","ground truth"
249.09589,3635.7192,"Stromal","ground truth"
1219.0609,3637,"Malignant","ground truth"
1247.8628,3638.343,"Macrophage","ground truth"
1542.944,3639.799,"Malignant","ground truth"
1960.2368,3636.3816,"Macrophage","ground truth"
2061.818,3636.1948,"Stromal","ground truth"
2084.446,3638.2307,"DC_Mast","ground truth"
2198.1494,3638.6262,"Macrophage","ground truth"
2528.9614,3638.077,"T","ground truth"
2838.6433,3635.158,"Macrophage","ground truth"
3520,3637.3333,"T","ground truth"
3754.2,3637.28,"Plasma","ground truth"
3979.5334,3640.237,"Stromal","ground truth"
4166.4155,3639.6853,"Macrophage","ground truth"
4178.615,3641.2307,"Stromal","ground truth"
4205.677,3641.884,"Malignant","ground truth"
4316.559,3638.4575,"Macrophage","ground truth"
4452.447,3641.2979,"Myoepi","ground truth"
5148.3896,3636.8474,"Plasma","ground truth"
5233.076,3640.1582,"Stromal","ground truth"
5294.0693,3636.2083,"T","ground truth"
6087.5415,3639.7083,"Malignant","ground truth"
6272.1304,3640.6567,"Malignant","ground truth"
6717.925,3638.6196,"Malignant","ground truth"
6806.5146,3640.1619,"Macrophage","ground truth"
7414.874,3637.6807,"Malignant","ground truth"
543.78436,3642.3308,"Malignant","ground truth"
1470.0625,3638.4285,"Stromal","ground truth"
1763.6884,3636.4155,"Stromal","ground truth"
2050.302,3638.4717,"T","ground truth"
2110.9092,3638.7954,"T","ground truth"
2504.5964,3640.8596,"Macrophage","ground truth"
2560.9438,3640.427,"T","ground truth"
3007.9539,3639.9539,"Macrophage","ground truth"
3175.4329,3640,"T","ground truth"
3595.9465,3638.8035,"Stromal","ground truth"
3864.7476,3636.1775,"Plasma","ground truth"
4218.092,3638.855,"Myoepi","ground truth"
4416.9136,3642.4404,"Stromal","ground truth"
4552.6763,3639.0168,"Myoepi","ground truth"
4738.35,3640.2124,"Stromal","ground truth"
5041.967,3638.2,"Myoepi","ground truth"
5308.5376,3641.1292,"Macrophage","ground truth"
5416.607,3640.573,"Malignant","ground truth"
5448.344,3639.9536,"Malignant","ground truth"
5749.079,3640.6404,"Myoepi","ground truth"
5901.8184,3637.5454,"Stromal","ground truth"
6028.524,3639.1086,"Malignant","ground truth"
6147.198,3638.1792,"Malignant","ground truth"
6197.5825,3639.3901,"Malignant","ground truth"
6321.7446,3643.331,"Malignant","ground truth"
6618.09,3638.9663,"Malignant","ground truth"
6640.299,3637.1494,"Malignant","ground truth"
6864.4473,3636.8,"Macrophage","ground truth"
75.291664,3640.5208,"Stromal","ground truth"
621.16327,3639.6736,"Stromal","ground truth"
632.5844,3641.2078,"T","ground truth"
777.66174,3644.4707,"T","ground truth"
1493.129,3639.9114,"T","ground truth"
2135.6724,3639.724,"B","ground truth"
2855.879,3644.2827,"Stromal","ground truth"
3127.7913,3638.905,"Stromal","ground truth"
3830.5686,3639.4707,"T","ground truth"
3914.6519,3638.3481,"T","ground truth"
5059.447,3642.606,"Malignant","ground truth"
5082.345,3646.4424,"Stromal","ground truth"
5086.5337,3636.9932,"T","ground truth"
5938.9644,3641.3096,"Stromal","ground truth"
6356.544,3644.434,"Malignant","ground truth"
6377.079,3641.8516,"Myoepi","ground truth"
6575.973,3642.4595,"Malignant","ground truth"
6652.865,3641.9224,"Malignant","ground truth"
6735.222,3642.111,"Malignant","ground truth"
6818.857,3639.625,"T","ground truth"
7318.3896,3640.1543,"Malignant","ground truth"
7352.3784,3640.2378,"Malignant","ground truth"
7511.288,3644.248,"Malignant","ground truth"
147.42268,3641.0051,"T","ground truth"
194.08511,3640.9148,"T","ground truth"
881.0364,3646.5544,"Malignant","ground truth"
1120.4032,3640.8064,"T","ground truth"
1236.9181,3641.59,"T","ground truth"
2027,3639.2646,"T","ground truth"
2937.018,3639.1091,"Macrophage","ground truth"
3347.2573,3641.8713,"Plasma","ground truth"
4228.8887,3638.7334,"Stromal","ground truth"
5397.219,3643.904,"Stromal","ground truth"
5476.0693,3641.7593,"Myoepi","ground truth"
6512.207,3642.3635,"Myoepi","ground truth"
475.81293,3644.3394,"Malignant","ground truth"
583.37714,3645.9585,"Malignant","ground truth"
653.22644,3640.9434,"Malignant","ground truth"
1108.8616,3641.077,"Macrophage","ground truth"
1229.766,3641.1277,"Malignant","ground truth"
1282.5391,3645.0994,"Stromal","ground truth"
1352.3452,3644.5356,"Stromal","ground truth"
1535.0817,3647.899,"Malignant","ground truth"
1572.0463,3641.6511,"Malignant","ground truth"
2094.225,3641,"T","ground truth"
2794.304,3645.652,"Plasma","ground truth"
3207.6804,3646.3936,"Stromal","ground truth"
3260.5906,3638.1208,"T","ground truth"
3694.6628,3640.9438,"Macrophage","ground truth"
3790.4177,3644.1084,"Macrophage","ground truth"
4439.985,3643.1194,"Malignant","ground truth"
5542.251,3641.1787,"Malignant","ground truth"
5590.6416,3643.8347,"Malignant","ground truth"
5618.921,3642.2632,"Malignant","ground truth"
5763.888,3644.44,"Malignant","ground truth"
5779.474,3645.282,"Malignant","ground truth"
6046.2466,3639.6123,"Malignant","ground truth"
6119.9883,3650.8445,"Malignant","ground truth"
6795.602,3639.5535,"Malignant","ground truth"
6813.5356,3641.3215,"Plasma","ground truth"
7371.0054,3646.3486,"Malignant","ground truth"
66.323074,3642.9385,"Stromal","ground truth"
248.2269,3643.8152,"Stromal","ground truth"
1717.8195,3644.4722,"T","ground truth"
1792,3644,"Macrophage","ground truth"
2064.8367,3641.8164,"B","ground truth"
2125.5818,3642.3635,"DC_Mast","ground truth"
3618.8,3642.6223,"T","ground truth"
3991.125,3644.3394,"T","ground truth"
4098.769,3643.3538,"T","ground truth"
4948.591,3646.374,"Stromal","ground truth"
5711,3645.088,"Malignant","ground truth"
5734.013,3642.013,"Malignant","ground truth"
5919.463,3642.4814,"T","ground truth"
5955.1133,3643.9932,"Myoepi","ground truth"
6257.2056,3642.6729,"Malignant","ground truth"
6335.1235,3646.1233,"Malignant","ground truth"
6531.3257,3643.4158,"Macrophage","ground truth"
7299.6216,3646.6216,"Myoepi","ground truth"
7429.0054,3645.4783,"Malignant","ground truth"
183.92,3643.2,"T","ground truth"
308.1773,3645.4575,"Malignant","ground truth"
442.83923,3647.0464,"Malignant","ground truth"
951.7078,3644.4639,"Malignant","ground truth"
975.6929,3647.7715,"Malignant","ground truth"
1010.27094,3646.1313,"Malignant","ground truth"
1340.6957,3643.0652,"Stromal","ground truth"
2156.27,3640.63,"T","ground truth"
2261.1965,3649.8271,"Macrophage","ground truth"
2575.3264,3643.5715,"B","ground truth"
2692.59,3643.59,"Macrophage","ground truth"
2743.113,3643.6956,"B","ground truth"
3018.2126,3641.0852,"T","ground truth"
3456.2844,3643.843,"Stromal","ground truth"
3513.2822,3639.6584,"T","ground truth"
3646.395,3645.0493,"B","ground truth"
4301.727,3642.6455,"Macrophage","ground truth"
5071.3745,3646.842,"Myoepi","ground truth"
5658.5923,3645.8767,"Malignant","ground truth"
6216.4136,3644.3813,"Malignant","ground truth"
6285.517,3651.0085,"Malignant","ground truth"
6833.9165,3643.9443,"T","ground truth"
6871.6875,3645.551,"Macrophage","ground truth"
7385.9385,3642.93,"Malignant","ground truth"
7407.75,3646.9875,"Malignant","ground truth"
676.89886,3646.1628,"Macrophage","ground truth"
4015.7722,3648.6062,"Stromal","ground truth"
4237.2466,3643.2598,"Malignant","ground truth"
4707.8335,3644.3333,"T","ground truth"
5107.825,3646.9624,"T","ground truth"
5133,3642.4507,"Stromal","ground truth"
5278.4346,3645.8984,"T","ground truth"
5459.1245,3645.6223,"Malignant","ground truth"
5609.5083,3646.123,"Malignant","ground truth"
5984.841,3646.4558,"Malignant","ground truth"
6072.652,3646.1853,"Malignant","ground truth"
6304.686,3647.776,"Malignant","ground truth"
293.66916,3649.6467,"Malignant","ground truth"
927.0959,3647.137,"Malignant","ground truth"
1326.0541,3649.162,"Stromal","ground truth"
1520.6492,3645.1929,"Stromal","ground truth"
2077.011,3646.011,"Macrophage","ground truth"
2377.966,3645.2712,"Macrophage","ground truth"
2514.3333,3645,"T","ground truth"
2528.8872,3648.1267,"T","ground truth"
4124.3145,3645.0857,"T","ground truth"
4695.623,3646.377,"T","ground truth"
4728.0923,3647.0396,"Stromal","ground truth"
5045.2964,3650.7263,"Malignant","ground truth"
5153.1865,3646.2932,"Stromal","ground truth"
5249.6,3645.2375,"Stromal","ground truth"
5257.077,3645.1538,"Stromal","ground truth"
5263.162,3645.6487,"Stromal","ground truth"
5626.652,3651.5693,"Malignant","ground truth"
5723.614,3647.693,"Malignant","ground truth"
6452.9106,3646.5715,"Myoepi","ground truth"
6665.1943,3647.76,"Malignant","ground truth"
6759.551,3647.81,"Myoepi","ground truth"
6930.347,3646,"Stromal","ground truth"
7341.74,3647.1057,"Malignant","ground truth"
102.36628,3646.6802,"Malignant","ground truth"
129.81355,3646.7627,"T","ground truth"
571.4904,3651.6936,"Malignant","ground truth"
1486.6626,3648.317,"Macrophage","ground truth"
1659.8391,3647.9312,"Stromal","ground truth"
2568.7068,3648.68,"T","ground truth"
3156.1917,3648.6287,"Stromal","ground truth"
3556.4756,3649.8845,"Stromal","ground truth"
3972.9648,3647.8381,"Stromal","ground truth"
4002.1714,3647.5,"T","ground truth"
4114.581,3648.1082,"T","ground truth"
4429.3945,3648.3882,"Stromal","ground truth"
4635.585,3647.8867,"B","ground truth"
5165.8315,3646.6987,"T","ground truth"
5423.625,3643.427,"Malignant","ground truth"
6177.8184,3644.951,"Malignant","ground truth"
6383.93,3646.4883,"Stromal","ground truth"
6482.2437,3651.6367,"Malignant","ground truth"
6631.487,3651.2942,"Malignant","ground truth"
7285.1646,3644.7434,"Myoepi","ground truth"
271.03473,3648.5833,"Malignant","ground truth"
818.83636,3644.5454,"T","ground truth"
1359.1852,3647,"Malignant","ground truth"
2087.2554,3647.7874,"B","ground truth"
2548.3667,3647.9333,"T","ground truth"
3135.088,3648.088,"Stromal","ground truth"
3319.8481,3649.3923,"T","ground truth"
3505.1824,3643.9324,"Macrophage","ground truth"
4278.8643,3654.2078,"Stromal","ground truth"
4550.972,3654.8066,"Malignant","ground truth"
4670.129,3647.016,"Stromal","ground truth"
5326.549,3649.0625,"T","ground truth"
5332.9766,3648.0466,"Stromal","ground truth"
5390.704,3647.831,"Stromal","ground truth"
