"variable","value"
"B--SFRP4",0.199089155819444
"B--SFRP4",0.312833252444444
"B--SFRP4",0.161674172933333
"B--SFRP4",0.139999839783333
"B--SFRP4",0.154979147722222
"B--SFRP4",0.11234379519954
"B--SFRP4",0.267933626666667
"B--SFRP4",0.103354178873874
"B--SFRP4",0.13518819400463
"B--SFRP4",0.17721010116
"B--SFRP4",0.184346060206061
"B--SFRP4",0.15127932894881
"B--SFRP4",0.202103756802564
"B--SFRP4",0.103129019125
"B--SFRP4",0.0870910968888889
"B--SFRP4",0.126084301666667
"B--SFRP4",0.161006479111111
"B--SFRP4",0.255201113333333
"B--SFRP4",0.243911694857143
"B--SFRP4",0.262050550095238
"B--SFRP4",0.165752342069182
"B--SFRP4",0.122504231375
"B--SFRP4",NA
"B--SFRP4",0.234594621666667
"B--SFRP4",NA
"B--SFRP4",0.18642142205
"B--SFRP4",NA
"B--SFRP4",0.246642991666667
"B--SFRP4",NA
"B--SFRP4",0.298639106875
"B--SFRP4",NA
"B--SFRP4",0.1558447946
"B--SFRP4",0.271717084757576
"B--SFRP4",0.233256587666667
"B--SFRP4",NA
"B--SFRP4",NA
"B--SFRP4",NA
"B--SFRP4",0.185771723755556
"B--SFRP4",0.175114764444444
"B--SFRP4",0.319665342395578
"B--SFRP4",0.41424386
"B--SFRP4",0.235511672333333
"B--SFRP4",0.127765652277778
"B--SFRP4",0.167597003666667
"Plasma--SFRP4",0.16925972
"Plasma--SFRP4",0.352538560057971
"Plasma--SFRP4",0.0858557133333333
"Plasma--SFRP4",0.445439816666667
"Plasma--SFRP4",0.30927057030303
"Plasma--SFRP4",0.29871974969697
"Plasma--SFRP4",0.274938898111111
"Plasma--SFRP4",0.366062993333333
"Plasma--SFRP4",0.31091235
"Plasma--SFRP4",0.279581703083333
"Plasma--SFRP4",0.306882325
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.185616153333333
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.147253935
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.185915424444444
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.16778698
"Plasma--SFRP4",0.196087456666667
"Plasma--SFRP4",0.218935890333333
"Plasma--SFRP4",0.187892653333333
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.252416651111111
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.35768735
"Plasma--SFRP4",0.268008281111111
"Plasma--SFRP4",0.281880386666667
"Plasma--SFRP4",0.284749808333333
"Plasma--SFRP4",0.16152582
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.160728312222222
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.14308933
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.238880204333333
"Plasma--SFRP4",0.113903068333333
"Plasma--SFRP4",0.256263229166667
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.271546574611111
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.234361676666667
"Plasma--SFRP4",0.298169209166667
"Plasma--SFRP4",0.215125784586667
"Plasma--SFRP4",0.165735637142857
"Plasma--SFRP4",NA
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.220942813777778
"Plasma--SFRP4",0.170841273333333
"Plasma--SFRP4",0.273557861666667
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.240060324444444
"Plasma--SFRP4",0.216367943333333
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.264439019866667
"Plasma--SFRP4",0.395708143333333
"Plasma--SFRP4",0.311470655416667
"Plasma--SFRP4",0.268243887398374
"Plasma--SFRP4",0.255128477222222
"Plasma--SFRP4",0.274397040833333
"Plasma--SFRP4",0.27719194125
"Plasma--SFRP4",0.296036648461538
"Plasma--SFRP4",0.31718068
"Plasma--SFRP4",NA
"Plasma--SFRP4",0.204324011389941
"Plasma--SFRP4",0.269224982888889
"Plasma--SFRP4",0.275802847526882
"Plasma--SFRP4",0.302632287794872
