"","corr","gene","n","type","model","sample"
"706",0.752210382302986,"FASN","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"707",0.488692532691173,"MUC6","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"708",0.538419008649938,"CDH1","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"709",0.434692862696218,"MYH11","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"710",0.736795957878476,"TACSTD2","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"711",0.481445277615202,"TFAP2A","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"712",0.742554969549773,"MLPH","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"713",0.774850304492334,"EPCAM","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"714",0.687388499541961,"LYPD3","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"715",0.686148618042485,"KRT7","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"716",0.712260543013731,"SCD","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"717",0.335788658271708,"PIGR","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"718",0.499632351207105,"KRT14","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"719",0.509982991620885,"ANKRD30A","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"720",0.305595949568848,"PTN","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"741",0.798038340423973,"ABCC11","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"742",0.502154134240128,"MYBPC1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
