"","x_cord","y_cord","gene"
"Cell_90004",953.2121,4139.0503,3.47109153717998
"Cell_89990",676.832,4134.616,0.978631158802552
"Cell_90005",1204.5238,4139.381,0
"Cell_90030",831.2288,4138.2544,0
"Cell_90044",943.69775,4144.44,3.51961213190332
"Cell_90061",1026.4619,4146.3096,3.25047551464119
"Cell_90045",1038.5659,4141.5117,3.51961213190332
"Cell_90043",661.625,4140.325,0
"Cell_90060",739.16925,4142.404,1.94906965950873
"Cell_90095",775,4151.0464,0
"Cell_90142",932.5926,4151.074,3.94243340745165
"Cell_90143",993.17645,4146.994,3.15007111523589
"Cell_90187",729.584,4151.808,1.91561775275846
"Cell_90156",654.5215,4153.908,1.33844612949941
"Cell_90197",950.2207,4155.4277,3.30748589013264
"Cell_90214",644.0714,4154.4,0
"Cell_90188",1194.4546,4154.2524,0
"Cell_90215",801.6667,4159.0684,1.23825660594771
"Cell_90254",746.5846,4159.7437,1.78068687710403
"Cell_90256",906.4103,4157.092,1.8673712134881
"Cell_90189",1267.7765,4156.612,0
"Cell_90255",837.5213,4156.5425,0
"Cell_90269",667.74194,4157.8228,1.46399787814195
"Cell_90281",1129.8168,4155.342,1.09698094551053
"Cell_90314",762.7105,4160.456,1.15142490152595
"Cell_90346",820.0517,4160.1377,0
"Cell_90347",1037.8844,4163.8193,1.26051215481771
"Cell_90345",813.36365,4162.291,0
"Cell_90333",1190.4,4162.957,1.42124529216167
"Cell_90357",838.06555,4163.639,1.28502392361391
"Cell_90359",1198.9298,4163.307,1.96782686288089
"Cell_90358",866.4339,4170.686,0.964721784663381
"Cell_90367",673.3263,4167.6313,2.21529102627847
"Cell_90368",827.13336,4164.533,1.69237156186108
"Cell_90401",646.1366,4172.8145,2.60061026262356
"Cell_90402",751.63715,4169.071,1.64341999015256
"Cell_90452",660.8444,4170.2446,2.21529102627847
"Cell_90415",768.15515,4167.8276,0
"Cell_90417",1012.47797,4168.419,2.77052648773446
"Cell_90435",817.31647,4168.899,0
"Cell_90485",774.5179,4171.5356,0
"Cell_90516",1079.5209,4174.0415,0
"Cell_90528",1039.1025,4175.654,0
"Cell_90525",686.9403,4176.512,2.7219786460392
"Cell_90529",1069.473,4175.676,1.51755211097277
"Cell_90526",707.64044,4176.8877,2.55712262148489
"Cell_90542",733.11304,4179.2607,3.13831654670298
"Cell_90544",1021.4878,4176.0977,0
"Cell_90527",781.37286,4176.8193,0.816141808285449
"Cell_90554",1251,4178.246,0
"Cell_90568",802.1234,4178.3447,2.47288986753328
"Cell_90553",1003.62177,4180.3936,0
"Cell_90581",751.1579,4178.4033,0
"Cell_90606",717.01074,4178.925,2.227884178908
"Cell_90543",909.9052,4176.1113,3.01934285306752
"Cell_90605",656.25,4182.3594,1.75012109124934
"Cell_90622",925.76337,4178.9375,2.84944673665186
"Cell_90641",765.2743,4177.021,0
"Cell_90655",696.85333,4184.2534,1.2767413106645
"Cell_90691",667.5702,4186.513,1.57557278991199
"Cell_90692",681.0685,4187.6987,2.18194556345838
"Cell_90693",956.84,4187.59,0
"Cell_90694",988.61664,4187.7334,0.801325699196804
"Cell_90696",1114.2941,4185.5586,0
"Cell_90695",1022.2931,4185.9424,0.912949067550278
"Cell_90698",1157.0625,4187.6123,0
"Cell_90699",1220.9098,4184.402,2.26671145463957
"Cell_90656",1231.6853,4189.07,0
"Cell_90713",982.807,4186.8945,0
"Cell_90734",913.91895,4187.1216,0
"Cell_90735",1007.74,4187.68,0
"Cell_90714",1101.3204,4188.835,0
"Cell_90697",1146.0247,4189.5713,0.86175535102136
"Cell_90747",723.80725,4190.036,2.83608053822981
"Cell_90748",771,4192,0
"Cell_90746",719.61835,4185.786,0.904873147689338
"Cell_90749",843.2187,4194.131,2.05839672241243
"Cell_90761",868.4108,4192.6665,2.32529251048699
"Cell_90763",1124.728,4188.1055,0
"Cell_90773",1061.96,4189.6,2.90031120215831
"Cell_90807",735.5714,4192.6,2.36398943971639
"Cell_90771",777.7778,4191.625,0
"Cell_90772",876.5455,4192.7354,2.35308433910217
"Cell_90795",855.51904,4198.3047,2.26576816063914
"Cell_90793",804.0699,4197.033,3.20084922763622
"Cell_90794",829.4286,4194.336,3.10991608645195
"Cell_90806",670.4717,4200,1.53568634350776
"Cell_90822",643.3268,4193.5293,1.17852132494396
"Cell_90823",820.7788,4200.7695,3.50506764112451
"Cell_90842",691.45197,4197.6045,2.14024459712243
"Cell_90824",989,4195.0815,1.63869643400052
"Cell_90861",704.39825,4196.749,2.74899979569218
"Cell_90843",713.1525,4195.339,1.47139610619473
"Cell_90844",956.1667,4194.869,0
"Cell_90845",1077.0797,4198.363,1.69405921743986
"Cell_90882",1226.1305,4194.6523,0
"Cell_90862",1038.164,4197.5576,1.41438044505033
"Cell_90881",1058.9691,4200.742,1.71808631995715
"Cell_90880",890.98615,4199.5874,2.78170361489569
"Cell_90898",733.09216,4205.726,1.60068081533326
"Cell_90899",734.4234,4199.739,0.849866994882667
"Cell_90907",1171.6897,4200.4175,0.689180087172591
"Cell_90922",1131.0413,4200.2085,0.994582905773233
"Cell_90921",1100.379,4200.4595,0
"Cell_90944",1090.0128,4200.4614,1.42818248911977
"Cell_90945",1223.3475,4198.773,0
"Cell_90943",983.94543,4201.364,1.77223243207648
"Cell_90942",964.72394,4202.224,1.11934191547861
"Cell_90946",1254.1892,4200.4053,3.48865683037092
"Cell_90960",711.5844,4202.805,2.82230605207442
"Cell_90961",991.5741,4202.8706,0
"Cell_90962",1261.6,4201.7534,1.35566300475095
"Cell_91025",866.4727,4208.964,1.33321156386146
"Cell_90979",1234.9746,4206.212,0
"Cell_90978",1139.7814,4207.4185,3.80574888332895
"Cell_91024",659.8862,4207.7363,1.02990827308752
"Cell_91027",1242.3971,4207.4414,1.64817376615491
"Cell_90999",797.3865,4208.777,3.44706638836884
"Cell_90998",740.8125,4207.0444,1.53773053869155
"Cell_91001",1247.7142,4204.557,0
"Cell_91000",958.2857,4204.796,0
"Cell_91051",1071.2258,4205.516,0
"Cell_91026",1112.3593,4210.7476,0.726207707923696
"Cell_91048",916.8939,4208.758,0
"Cell_91049",945.21704,4208.4805,1.52555375467542
"Cell_91066",692.31885,4210.01,2.58712644720801
"Cell_91081",1122.1207,4209.948,0
"Cell_91047",783.2598,4207.4727,3.06504305493143
"Cell_91080",641.67206,4205.1235,0
"Cell_91102",680.87805,4213.701,1.70426435303171
"Cell_91104",979.629,4210.161,0
"Cell_91112",760.4575,4212.902,2.85003160960371
"Cell_91103",847.1851,4215.9434,2.60035791809812
"Cell_91139",720.8071,4213.6855,0.785054141147653
"Cell_91154",706.13794,4214.9653,2.58799669228978
"Cell_91125",1157.6786,4213.367,3.0856846257186
"Cell_91141",995.3281,4213.2344,1.95372037445386
"Cell_91050",1046.1692,4210.2847,2.53085093011918
"Cell_91143",1172.8162,4214.141,3.33762272954431
"Cell_91156",958.04346,4213.0723,0
"Cell_91165",811.4014,4217.887,3.82301600335041
"Cell_91140",933.6818,4213.303,0
"Cell_91155",880.1297,4214.5605,2.00785994500509
"Cell_91185",828.26636,4217.991,3.99505430058368
"Cell_91166",1236.4706,4214.2354,0
"Cell_91186",990.2091,4218.1636,0.973948676192818
"Cell_91243",783.7273,4221.154,3.43576439910054
"Cell_91214",798.0307,4221.356,3.71429524039717
"Cell_91142",1142.5603,4213.787,3.70074415153771
"Cell_91216",1069.8448,4218.293,1.73929530656628
"Cell_91228",746.7566,4223.931,2.64988060519954
"Cell_91257",667.3557,4224.037,2.13378256164047
"Cell_91230",1244.1534,4220.7935,0
"Cell_91229",948.86664,4218.217,0
"Cell_91245",962.0893,4219.375,0
"Cell_91242",761.2209,4222.8394,2.69346461751219
"Cell_91244",956.04443,4220.0444,0
"Cell_91284",714.1933,4222.1343,1.90611962154421
"Cell_91259",1187.2834,4222.505,3.97907359503917
"Cell_91285",731.73206,4226.1655,2.14602744464562
"Cell_91286",930.17926,4222.4907,1.68232359290162
"Cell_91274",1114.9956,4227.872,4.55108741479816
"Cell_91273",907.28986,4217.819,1.83641896456793
"Cell_91287",1061.362,4222.8623,3.1925432699733
"Cell_91307",1004.17975,4222.6406,0
"Cell_91309",1144.8367,4225.089,3.72942075385125
"Cell_91305",898.5192,4220.471,0
"Cell_91306",942.03076,4224.0156,0
"Cell_91308",1104.4098,4227.098,4.43670030910807
"Cell_91310",1236.8276,4222.793,0
"Cell_91338",1052.5374,4226.0747,2.22156636192732
"Cell_91337",651.464,4233.793,2.59507286150873
"Cell_91354",691.0319,4225.3687,2.18680644018155
"Cell_91355",966.53125,4226.944,0
"Cell_91371",827.07837,4230.5225,3.13871488571989
"Cell_91415",849,4231.31,2.227884178908
"Cell_91416",884.40265,4229.155,1.97139019172726
"Cell_91401",1138.4241,4233.228,3.98313019891334
"Cell_91402",1159.0127,4230.818,3.42709667971524
"Cell_91417",895.23584,4229.9526,0
"Cell_91418",977.98553,4230.2607,0
"Cell_91435",1066.6171,4232.4575,3.9344770617083
"Cell_91433",960.8,4230.125,0
"Cell_91434",1038.75,4232.7144,1.28502392361391
"Cell_91459",710.48486,4234.3877,2.22725047153533
"Cell_91472",862.9602,4230.239,1.38762091978184
"Cell_91399",797.67377,4234.274,3.11812229882667
"Cell_91460",946.9551,4234.5845,0
"Cell_91458",667.3942,4233.4136,1.17391221894262
"Cell_91473",1102.3889,4231.222,4.74757520937405
"Cell_91471",768.6741,4232.2407,2.89393859146865
"Cell_91461",1090,4234.233,3.85053207905604
"Cell_91494",814.5977,4237.5864,2.55712262148489
"Cell_91495",968.38556,4237.1084,0
"Cell_91518",873.12024,4232.623,1.41097477581086
"Cell_91520",1173.2671,4235.0996,4.46776555324626
"Cell_91519",1126.7384,4236.3335,3.90541976114657
"Cell_91532",780.14,4241.01,1.12142227875096
"Cell_91533",845.2431,4238.4863,2.65718297275506
"Cell_91550",1028.4717,4239.5283,2.03433339821107
"Cell_91586",718.951,4242.755,2.39871766165102
"Cell_91587",969.5082,4242.4917,1.52555375467542
"Cell_91570",1149.551,4240.143,3.18779417362992
"Cell_91588",1178.1732,4241.3936,4.21421507412588
"Cell_91606",1099.56,4244.547,4.08871949886723
"Cell_91372",1229.5961,4246.5713,1.43519326722986
"Cell_91625",943.4179,4244.418,0
"Cell_91624",766.13116,4250.5806,3.49089515739846
"Cell_91607",1165.3816,4247.7456,4.40345962735824
"Cell_91644",751.2208,4244.854,3.83417779487848
"Cell_91646",1118.0658,4248.448,4.48731467336524
"Cell_91645",837.94916,4248.424,2.19182371338897
"Cell_91647",1143.2593,4246.2407,3.81793323628574
"Cell_91682",1183.0422,4246.366,3.94633032656173
"Cell_91664",824.5388,4246.1553,2.87908058234599
"Cell_91666",1208.0779,4249.9287,3.86312212218717
"Cell_91665",1071.3097,4250.9595,3.31336921433483
"Cell_91680",850.47845,4252.4736,2.65812286657293
"Cell_91681",1092.7297,4246.7134,4.42623281615033
"Cell_91704",645.91455,4248.548,1.83338745119563
"Cell_91705",1153.0658,4248.8945,4.33694717545855
"Cell_91715",673.43475,4249.594,0
"Cell_73728",1830.5,3400,0
"Cell_73729",1867.6364,3399.5454,0
"Cell_73700",1495,3397.9338,3.79158239176157
"Cell_73751",1645.6859,3403.3508,2.6402227498088
"Cell_73752",1726.8644,3401.7795,0
"Cell_73778",1814.2046,3402.068,0
"Cell_73800",1820.2778,3402.9722,0
"Cell_73799",1473.5663,3404.494,3.41457998508354
"Cell_73825",1396.9387,3406.344,3.87386838970322
"Cell_73828",1900.2463,3405.5652,0
"Cell_73824",1277.102,3404.1633,3.45847580444295
"Cell_73883",1486.4703,3410.009,3.65715950453353
"Cell_73826",1797.9512,3406.8538,0
"Cell_73827",1865.3182,3404.7046,0
"Cell_73854",1306.1033,3406.9456,3.03700608463623
"Cell_73885",1836,3406.1135,0
"Cell_73961",1505.9298,3414.1843,2.2601280735994
"Cell_73929",1451.438,3409.6228,3.57279592500219
"Cell_73962",1808.037,3408.6296,0
"Cell_73981",1909.62,3410.62,0
"Cell_73999",1843.2727,3410.7046,2.28001714339399
"Cell_74000",1871.4324,3411.054,0
"Cell_74034",1693.1383,3409.9119,0
"Cell_74058",1349.5525,3416.3462,4.07518059753221
"Cell_74033",1429.8282,3413.7217,4.03105575998655
"Cell_74090",1811.4,3414.475,0
"Cell_74059",1888.2048,3416.4216,1.49408643724033
"Cell_73998",1821.0454,3413.2158,0
"Cell_74119",1789.2413,3416.5688,0
"Cell_74091",1829.75,3414.5,0
"Cell_74118",1761.7126,3418.1035,0
"Cell_74117",1285.7313,3416.199,2.87064772859922
"Cell_74177",1409.5748,3418.3945,4.32554731181777
"Cell_74149",1775.2538,3417.3135,0
"Cell_74032",1381.9624,3415.904,4.24156970770578
"Cell_74148",1740.9916,3421.605,0
"Cell_74147",1338.137,3420.3152,3.70756620904227
"Cell_74221",1474.1971,3415.1267,3.37010792323051
"Cell_74201",1458.8096,3422.238,3.13579693678849
"Cell_74223",1826.0233,3419.5813,0
"Cell_74220",1313.8214,3418.2144,0
"Cell_74244",1499.4661,3425.4749,4.26987226688532
"Cell_74225",1848.7213,3419.8362,0
"Cell_74245",1876.4048,3420.6428,0
"Cell_74267",1897.0358,3421.6548,0
"Cell_74224",1839.18,3419.66,0
"Cell_74246",1908.2142,3419.9285,0
"Cell_74293",1784.1765,3421.9119,0
"Cell_74222",1621.0072,3419.4053,2.613530133675
"Cell_74265",1646.5632,3420.1062,3.52968742042242
"Cell_74291",1395.8402,3427.5205,3.87368339249753
"Cell_74314",1443.2527,3424.7053,4.39757620942929
"Cell_74292",1753.415,3423.4058,1.56698786392275
"Cell_74316",1812.6451,3424.3872,0
"Cell_74313",1318.9794,3423.1082,3.15739175719833
"Cell_74317",1844.4,3424.84,0
"Cell_74336",1478.6586,3426.557,4.10039725375102
"Cell_74337",1904.6327,3424.9795,0
"Cell_74315",1800.1613,3424.2258,0
"Cell_74407",1293.6577,3428.2612,3.08653514827861
"Cell_74383",1659.5137,3429.2021,2.71879583636812
"Cell_74384",1818.02,3427.14,0
"Cell_74355",1912.7778,3425.9333,0
"Cell_74409",1866.4222,3426.9778,0
"Cell_74408",1619.8116,3428.8984,0
"Cell_74433",1859.06,3428.34,0
"Cell_74432",1326.9636,3431.1902,2.27600579950185
"Cell_74482",1336.377,3434.6155,4.06687448739489
"Cell_74460",1894.8029,3429.6902,0
"Cell_74459",1532.6736,3430.1404,1.77785867539154
"Cell_74484",1631.4069,3429.2168,3.1713242319633
"Cell_74532",1903.84,3429.4,0
"Cell_74530",1807.225,3430.95,0
"Cell_74487",1841.9546,3430.5,0
"Cell_74485",1771.2632,3430.0527,0
"Cell_74529",1758.2091,3429.7637,0
"Cell_74531",1852.7805,3431,0
"Cell_74550",1701.387,3433.9565,0.716162304609491
"Cell_74486",1791.7916,3431.1875,0
"Cell_74552",1877.1041,3432.1458,0
"Cell_74549",1640.3434,3434.606,3.66367544035556
"Cell_74570",1288.1418,3435.8955,3.17678817503868
"Cell_74548",1450.4026,3433.5715,3.27129227976278
"Cell_74571",1767.909,3433.018,0
"Cell_74551",1801.6552,3432.3794,0
"Cell_74592",1347.3375,3434.275,3.92580788128884
"Cell_74629",1850.9701,3437.9402,0
"Cell_74627",1786.3508,3436.386,0
"Cell_74611",1882.1316,3436,0
"Cell_74631",1869.6735,3436.0408,0
"Cell_74650",1649.3502,3439.443,2.92151287739365
"Cell_74628",1836.3414,3436.805,0
"Cell_74701",1404.2966,3441.5854,4.11598530831397
"Cell_74673",1478.527,3440.3108,3.80302368785454
"Cell_74674",1760.4082,3438.204,0
"Cell_74625",1625.4849,3439.7424,1.32228148049343
"Cell_74675",1888.1277,3438.851,0
"Cell_74702",1418.9762,3436.6191,4.42291965273086
"Cell_74626",1727.9209,3444.482,0
"Cell_74727",1360.2665,3445.6516,3.55626582020567
"Cell_74704",1830.289,3439.1333,0
"Cell_74703",1441.7744,3441.9553,2.53431495415668
"Cell_74756",1494.1666,3441.2207,3.60137023366575
"Cell_74758",1901.7291,3440.9792,0
"Cell_74729",1822.5676,3441.973,0
"Cell_74784",1428.5685,3445.7715,4.18388174297787
"Cell_74757",1664.6428,3444.565,1.92393745585903
"Cell_74728",1767.1072,3441.0356,0
"Cell_74652",1909.983,3437.9492,0
"Cell_74816",1381.432,3443.7068,4.26546101687573
"Cell_74786",1866.6327,3442.6736,0
"Cell_74817",1463.4451,3445.445,2.60246267246714
"Cell_74815",1320.1631,3445.1956,0
"Cell_74818",1775.415,3443.6226,0
"Cell_74859",1780.5555,3445.6943,0
"Cell_74860",1908.65,3446.2166,0
"Cell_74888",1626.8785,3447.757,2.36948817416983
"Cell_74911",1900.2858,3447.1191,0
"Cell_74910",1815.8368,3447.4695,0
"Cell_74961",1293.441,3446.713,2.98955813677697
"Cell_74962",1644.7758,3452.7085,1.82436041645066
"Cell_74965",1876.7561,3449,0
"Cell_74964",1865.4615,3451.423,0
"Cell_74999",1807.35,3452.7876,0
"Cell_75000",1847.5532,3450.149,0
"Cell_75024",1344.697,3454.8237,3.65621459867606
"Cell_74998",1660.4667,3452.1223,2.10352981646245
"Cell_75049",1415.6333,3453.7056,3.99135295472645
"Cell_75048",1302.4706,3455.1177,1.98943226668778
"Cell_75050",1490.9474,3451.9211,1.97496840878058
"Cell_75152",1866.9362,3456.6382,0
"Cell_75051",1773.5542,3454.3252,0
"Cell_75080",1481.1749,3455.369,2.74368510086538
"Cell_75107",1905.04,3455.3,0
"Cell_75106",1526.6,3457.3367,2.13851688781262
"Cell_75133",1630.2142,3457.1846,2.22156636192732
"Cell_75134",1853,3455.5,0
"Cell_75081",1833.3539,3454.8308,0
"Cell_75151",1826.8372,3455.9302,0
"Cell_75227",1392.692,3459.049,4.7873791045701
"Cell_74997",1607.4534,3459.379,0.910240598361215
"Cell_75199",1294.3757,3460.5144,3.08653514827861
"Cell_75172",1670.6713,3458.411,0
"Cell_75200",1498.08,3459.6982,2.95556734401533
"Cell_75201",1886.138,3457.8965,0
"Cell_75228",1428.2804,3462.4958,4.27202146708517
"Cell_75259",1664.1235,3462.2922,1.89300126186865
"Cell_75230",1774.1765,3460.2942,0
"Cell_75258",1330.7106,3458.4211,2.18453484284584
"Cell_75229",1464.0156,3460.0938,1.45667985326431
"Cell_75226",1378.4812,3463.2632,4.46583489620027
"Cell_75260",1788.4482,3460.9312,0
"Cell_75308",1891.4783,3461.8262,1.76109894920929
"Cell_75307",1831.439,3462.1462,0
"Cell_75309",1910.0731,3461.9023,0
"Cell_75285",1875.4177,3461.8735,0
"Cell_75305",1755.1968,3466.779,0
"Cell_75306",1825.1177,3464.1912,0
"Cell_75333",1865.5469,3463.8281,0
"Cell_75332",1660.3903,3463.0488,0
"Cell_75351",1851.0156,3465.1406,0
"Cell_75371",1642.2289,3466.9036,1.19734635721158
"Cell_75370",1630.5226,3465.856,2.64988060519954
"Cell_75304",1447.6526,3462.5623,3.49809737797661
"Cell_75396",1405.5981,3466.947,4.14787124766298
"Cell_75424",1887.421,3467.386,0
"Cell_75423",1651.208,3470.2114,1.90282061663388
"Cell_75441",1845.5518,3469.2932,0
"Cell_75442",1912.3442,3469.3606,0
"Cell_75465",1357.3605,3467.4807,3.94123676356387
"Cell_75464",1297.0176,3469.4036,2.92822268221181
"Cell_75466",1475.5714,3467.9795,2.13163873296182
"Cell_75526",1875.4783,3470.5652,0
"Cell_75498",1683.5519,3474.7666,2.33045763603988
"Cell_75467",1560.4828,3473.6724,0.884040972074139
"Cell_75497",1614.6552,3471.9885,0
"Cell_75552",1811.3,3471.675,0
"Cell_75553",1838.3182,3470.7576,0
"Cell_75551",1435.5476,3476.4443,4.60385385227968
"Cell_75554",1891.2059,3472.1177,0
"Cell_75577",1632.7622,3478.132,2.29846675527741
"Cell_75576",1576.6774,3474.086,2.62590152955848
"Cell_75602",1902.6511,3473.814,0
"Cell_75627",1305.1047,3476.476,1.79498108425527
"Cell_75601",1799.1041,3474.375,0
"Cell_75628",1486.7639,3477.5596,1.57557278991199
"Cell_75578",1706.579,3478.1082,1.10500304146804
"Cell_75629",1817.814,3475.3257,0
"Cell_75630",1857.6506,3474.3252,0
"Cell_75710",1844.5625,3477.8906,1.98943226668778
"Cell_75686",1453.1243,3479.743,3.79282467254344
"Cell_75687",1556.072,3479.838,0
"Cell_75689",1889.3066,3476.16,0
"Cell_75688",1828.8214,3477.8928,0
"Cell_75708",1390.9291,3480.9512,4.35530495663982
"Cell_75575",1348.8091,3479.407,3.84209353238518
"Cell_75709",1812.1266,3480.7087,0
"Cell_75758",1367.0164,3482.7476,3.77592741733766
"Cell_75761",1875.6757,3481.6082,2.5179649942416
"Cell_75759",1542.7961,3480.7834,0.827073940495812
"Cell_75757",1277.561,3481.1707,2.46395055366117
"Cell_75760",1790.3529,3481.6323,0
"Cell_75738",1883.8955,3480.1792,0
"Cell_75785",1781.4656,3481.7585,0
"Cell_75786",1801.1,3481.84,0
"Cell_75860",1354.9589,3486.137,2.40887019814945
"Cell_75813",1413.8438,3484.0107,4.21623583378367
"Cell_75815",1847.2363,3482.8545,0
"Cell_75843",1288.2675,3487.3909,3.20150064386665
"Cell_75890",1301.8414,3486.2317,3.02461282597492
"Cell_75814",1647.4749,3485.81,2.29448309214323
"Cell_75859",1308.5867,3485.32,2.30720017829696
"Cell_75737",1496.0781,3484.461,2.33517733859893
"Cell_75908",1475.75,3481.6912,1.00607471485524
"Cell_75861",1866.8379,3484.2432,0
"Cell_75844",1378.1375,3486.5166,3.23406742639954
"Cell_75906",1321.7454,3486.895,2.53828832650163
"Cell_75907",1432.3367,3487.094,4.78625733644329
"Cell_75938",1666.7495,3489.477,2.68505577249696
"Cell_75958",1453.7673,3492.5095,3.43486482499388
"Cell_75959",1502.5574,3489.7378,2.17550402556632
"Cell_75980",1567.8414,3490.7744,1.60795575659332
"Cell_75939",1749.8107,3486.0413,0.750805475739415
"Cell_75978",1341.7832,3492.8176,2.58799669228978
"Cell_75979",1539.457,3488.5698,1.44585016594463
"Cell_76002",1685.6986,3492.3594,2.02995600932394
"Cell_76003",1805.3695,3489.8914,0
"Cell_76032",1890.7115,3491.423,0
"Cell_76117",1296.5641,3497.1538,2.05767952066742
"Cell_76062",1315.3948,3492.1843,3.16899043444456
"Cell_76064",1825.1163,3491.8838,3.24113451976373
"Cell_76031",1521.449,3491.476,1.58426163223573
"Cell_76063",1607.9396,3487.2378,0.662779035342892
"Cell_76097",1633.5339,3492.9417,3.51961213190332
"Cell_76096",1532.4479,3501.8645,1.47139610619473
"Cell_76098",1783.1786,3493.2856,0
"Cell_76099",1906.3188,3495.3044,0
"Cell_76139",1392.8125,3497.733,3.92875956628366
"Cell_76161",1287.9735,3497.9646,2.49267480107158
"Cell_76160",1275.7656,3496.1406,4.22720273234241
"Cell_76164",1884.8536,3495.8538,0
"Cell_76118",1835.6207,3496.1206,0
"Cell_76221",1359.8997,3498.7375,3.47851223887767
"Cell_76163",1803.898,3496.9387,0
"Cell_76269",1303.9144,3503.54,2.7543410438482
"Cell_76220",1315.0853,3499.5305,3.06182186277393
"Cell_76252",1438.6973,3501.4685,4.46187518462441
"Cell_76162",1644.6792,3500.8552,2.35894110786303
"Cell_76270",1815.6461,3501.7693,0
"Cell_76254",1577.9242,3504.6667,1.29813815229816
"Cell_76271",1899.0488,3500.3901,0
"Cell_76222",1852.0348,3500.6086,0
"Cell_76290",1372.1605,3502.8643,3.36041341118377
"Cell_76325",1670.7416,3505.866,2.38866893631922
"Cell_76326",1864.2739,3502.808,0
"Cell_76352",1538.04,3502.94,0
"Cell_76253",1457.8776,3505.4448,3.91521657567494
"Cell_76382",1551.08,3503.98,0
"Cell_76383",1880.3906,3504.6875,0
"Cell_76455",1900.3684,3506.7017,0
"Cell_76353",1809.8889,3506.4546,1.5418368291424
"Cell_76480",1382.7273,3508.3296,3.74087344438135
"Cell_76405",1656.7301,3504.111,2.66102843413779
"Cell_76453",1516.14,3506.16,1.98943226668778
"Cell_76482",1609.9934,3511.894,1.58426163223573
"Cell_76454",1886.125,3507.875,0
"Cell_76506",1287.3248,3511.854,3.63687092884518
"Cell_76507",1324.8663,3512.215,2.67318142242122
"Cell_76481",1574.0896,3514.4275,0.78306767394623
"Cell_76508",1826.5686,3509.3137,0
"Cell_76549",1640.1642,3512.627,1.31933371472204
"Cell_76550",1877.863,3514.3835,0
"Cell_76568",1895.5614,3512.9824,0
"Cell_76597",1519.2988,3515.3909,1.8124793234782
"Cell_76596",1445.2122,3512.7878,4.52255625591043
"Cell_76567",1723.9236,3509.329,1.03693560603773
"Cell_76565",1466.3441,3514.7468,3.55540926110701
"Cell_76570",1909.1333,3511.3667,0
"Cell_76569",1902.9474,3511.842,0
"Cell_76566",1568.0444,3512.8667,1.80660397850632
"Cell_76611",1366.8242,3512.7144,1.07744922307378
"Cell_76646",1434.3077,3519.049,4.61790120792877
"Cell_76614",1857.4932,3515.7124,0
"Cell_76613",1844.9487,3514.0513,0
"Cell_76615",1885.75,3514.3333,0
"Cell_76650",1788.1072,3515.0356,0
"Cell_76612",1835.3505,3514.9907,0
"Cell_76648",1650.9403,3517.6514,2.54127855789963
"Cell_76695",1376.3676,3519.7515,3.49478478369307
"Cell_76651",1810.3829,3515.0852,0
"Cell_76666",1301.3799,3518.5867,3.10109200167734
"Cell_76649",1674.6455,3513.8364,3.10659906232378
"Cell_76667",1491.7273,3517.0454,3.71052376508529
"Cell_76647",1506.0787,3518.937,1.50571970434086
"Cell_76668",1905.8864,3516.7727,0
"Cell_76696",1457.4125,3522.5876,4.08154540906643
"Cell_76744",1363.2222,3521.21,2.85530961608228
"Cell_76780",1476.0042,3520.2708,3.7212778444948
"Cell_76745",1758.7073,3521.8464,0
"Cell_76781",1552.8472,3521.3184,2.21216913682262
"Cell_76807",1680.5641,3525.1062,3.35571589231147
"Cell_76862",1440.2681,3526.9072,4.09105307287111
"Cell_76809",1868.3585,3521.9058,0
"Cell_76861",1320.4928,3524.9072,2.88409842549122
"Cell_76865",1607.2742,3522.3857,0
"Cell_76867",1882.289,3523.0889,0
"Cell_76916",1831.8918,3528.5676,0
"Cell_76863",1525.8817,3528.957,3.34031914205993
"Cell_76915",1402.1086,3528.3347,3.71688527639239
"Cell_76896",1493.612,3525.3152,3.6874222448431
"Cell_76935",1667.2268,3526.8513,3.05796847072319
"Cell_76864",1559.3938,3526.8125,2.88812927016781
"Cell_76967",1302.9025,3529.618,4.00782697587512
"Cell_76968",1370.123,3531.1873,3.57521447992328
"Cell_76987",1278.7327,3529.1584,4.61173721580277
"Cell_76897",1568.3088,3530.392,2.90293924168559
"Cell_77019",1479.6573,3531.545,3.88166292655032
"Cell_77020",1505.4445,3531.395,3.44302475798036
"Cell_76969",1596.0603,3528.1897,1.1603100915859
"Cell_76989",1912.9474,3527.7632,0
"Cell_76988",1903.0952,3528.1667,0
"Cell_76934",1579.6107,3529.094,1.67076707136082
"Cell_77021",1839.987,3535.2144,0
"Cell_77069",1450.9385,3532.4922,4.42583077548999
"Cell_77042",1655.8037,3531.0137,3.03839155166152
"Cell_77090",1899.8889,3534.3193,0
"Cell_77163",1485.375,3534.625,4.37359294770559
"Cell_77164",1658.2646,3536.0588,2.97636205050854
"Cell_77114",1386.3292,3535.3792,3.44203013066087
"Cell_77113",1336.188,3534.6753,2.67541591996446
"Cell_77133",1850.1866,3531.1333,0
"Cell_77165",1884.525,3534.25,0
"Cell_77161",1318.7279,3535.9854,2.6402227498088
"Cell_77166",1891.6571,3535.0571,0
"Cell_77162",1365.3593,3537.7961,3.60216574462685
"Cell_77217",1541.2709,3538.475,3.53884946878001
"Cell_77190",1507.0171,3539.8115,3.71981192426059
"Cell_77216",1437.2435,3538.282,3.75608431039795
"Cell_77191",1876.7872,3536.1702,0
"Cell_77218",1601.1152,3538.0068,2.43210274398879
