"","x_cord","y_cord","group_broad_type"
"cell1197",117.23629,341.7342,"Macrophage"
"cell1198",588.6894,340.95834,"Malignant"
"cell1199",9.257576,335.18182,"Myoepi"
"cell1200",541.745,338.4741,"Malignant"
"cell1202",134.63637,338.31818,"Malignant"
"cell1204",205.42857,340.65237,"Malignant"
"cell1205",145.94012,342.82635,"Malignant"
"cell1206",508.55435,341.63043,"Myoepi"
"cell1207",619.49274,339.5942,"Malignant"
"cell1208",341.1346,340.58975,"Malignant"
"cell1210",212.58109,345.48648,"Malignant"
"cell1211",184.12675,342.66196,"Malignant"
"cell1212",487.35416,342.04166,"Stromal"
"cell1213",159.86131,343.59854,"Malignant"
"cell1214",194.15584,344.02597,"Malignant"
"cell1215",440.38016,338.66116,"Macrophage"
"cell1216",34.588234,341.88235,"Malignant"
"cell1218",289.43146,344.50806,"Malignant"
"cell1219",609.493,344.95773,"Myoepi"
"cell1221",513.551,343.55103,"Myoepi"
"cell1222",571.8763,340.25772,"Malignant"
"cell1224",331.26923,342.25,"Stromal"
"cell1225",556.0097,342.83496,"Myoepi"
"cell1226",496.23254,344.38373,"Myoepi"
"cell1228",362.3643,343.15714,"Malignant"
"cell1231",167.93976,343.80722,"Malignant"
"cell1232",151.96,344.36,"Malignant"
"cell1233",326.0238,345.87302,"Malignant"
"cell1234",91.62069,347.05173,"Stromal"
"cell1236",45.92105,348.5351,"Malignant"
"cell1237",344.64444,348.16666,"Malignant"
"cell1238",59.641026,346.0598,"Malignant"
"cell1239",302.43872,349.4258,"Malignant"
"cell1240",315.50302,346.40607,"Malignant"
"cell1241",274.9018,355.92856,"Malignant"
"cell1242",431.2925,347.62585,"Stromal"
"cell1244",467.51282,347,"Myoepi"
"cell1245",14.848102,345.62024,"Malignant"
"cell1249",471.74634,353.43903,"Stromal"
"cell1250",622.6533,348.61334,"Myoepi"
"cell1252",71.703705,351.74814,"Malignant"
"cell1254",446.66278,348.44186,"Stromal"
"cell1257",634.9497,343.51398,"Malignant"
"cell1258",247.5679,349.0247,"Malignant"
"cell1259",22.612904,351.7903,"Malignant"
"cell1260",599.48,352.42,"Myoepi"
"cell1261",513.7551,350.7755,"Myoepi"
"cell1262",543.41724,351.45325,"Myoepi"
"cell1265",526.86804,351.19446,"Myoepi"
"cell1267",174.93582,353.4171,"Malignant"
"cell1269",99.77551,350.5306,"Stromal"
"cell1274",355.1338,352.03522,"Malignant"
"cell1276",343.6842,354.05264,"Malignant"
"cell1277",555.86664,354.75833,"Myoepi"
"cell1278",9.818182,353.68182,"Malignant"
"cell1279",313.34247,354.57535,"Malignant"
"cell1280",462.6415,353.43396,"Stromal"
"cell1283",609.0702,357.20175,"Malignant"
"cell1284",262.17212,356.63113,"Malignant"
"cell1285",499.5357,353.74286,"Myoepi"
"cell1286",571.4167,353.13333,"Myoepi"
"cell1288",112.44444,354.7619,"Malignant"
"cell1289",142.02072,353.31607,"Malignant"
"cell1290",126.791046,354.35822,"Malignant"
"cell1291",156.32204,353.05084,"Malignant"
"cell1292",242.92282,356.09732,"Malignant"
"cell1293",637.6306,354.3243,"Myoepi"
"cell1294",35.882355,354.2892,"Malignant"
"cell1295",55.42453,357.66037,"Malignant"
"cell1296",191.05933,358.0466,"Malignant"
"cell1300",488.54782,358.0435,"Myoepi"
"cell1305",79.02778,358.05554,"Myoepi"
"cell1306",27.772728,362.44318,"Malignant"
"cell1307",565.8071,362.92892,"Myoepi"
"cell1310",286.56757,358.2072,"Malignant"
"cell1311",479.27856,362.74286,"Myoepi"
"cell1314",161.37737,361.42453,"Malignant"
"cell1315",312.18594,363.09918,"Malignant"
"cell1316",620.97797,363.33087,"Myoepi"
"cell1317",511.85043,362.1581,"Myoepi"
"cell1318",45.9009,362.93695,"Malignant"
"cell1320",171.41463,362,"Malignant"
"cell1323",114.58929,364.48215,"Malignant"
"cell1324",467.55554,363.72223,"Myoepi"
"cell1325",128.53233,364.65173,"Malignant"
"cell1328",88.1,364.4,"Malignant"
"cell1329",19.637682,363.15942,"Malignant"
"cell1330",542.13,363.36,"Myoepi"
"cell1333",382.1389,362.6111,"T"
"cell1336",100.843285,361.71643,"Malignant"
"cell1337",239.85658,369.43024,"Malignant"
"cell1338",607.1394,367.5576,"Malignant"
"cell1340",185.84694,369.2755,"Malignant"
"cell1342",431.32468,366.57144,"Stromal"
"cell1343",264.01376,367.5413,"Malignant"
"cell1344",345.93442,366.459,"Stromal"
"cell1345",634.7778,367.25925,"Malignant"
"cell1346",525.33594,369.14844,"Myoepi"
"cell1348",92.82171,370.90698,"Malignant"
"cell1349",146.74324,369.53152,"Malignant"
"cell1350",289.4366,368.89438,"Malignant"
"cell1351",452.95816,371.3138,"Malignant"
"cell1352",490.35123,371.99588,"Myoepi"
"cell1353",591.7629,367.99484,"Malignant"
"cell1355",194.81522,371.6087,"Malignant"
"cell1356",205.73276,370.25,"Malignant"
"cell1357",375.16,368.46,"T"
"cell1361",70.69863,369.20547,"Malignant"
"cell1362",224.68085,372.75885,"Malignant"
"cell1364",25.589743,370.71796,"Malignant"
"cell1365",536.6771,371.24216,"Myoepi"
"cell1366",107.633804,370.61972,"Malignant"
"cell1367",252.67567,372.1216,"Malignant"
"cell1368",278.69434,372.20377,"Malignant"
"cell1369",76.066666,373.58096,"Malignant"
"cell1370",438.21277,370.1915,"Myoepi"
"cell1372",579.2323,367.8889,"Myoepi"
"cell1373",467.39102,372.82053,"Myoepi"
"cell1377",135.23567,374.52866,"Malignant"
"cell1383",388.99374,373.7,"Stromal"
"cell1387",114.66428,375.83572,"Malignant"
"cell1390",96.969696,377.53534,"Malignant"
"cell1391",424.52173,374.6413,"Stromal"
"cell1392",54.27397,372.58905,"Malignant"
"cell1397",441.5179,380.7968,"Malignant"
"cell1398",506.5548,377.14618,"Myoepi"
"cell1402",424.8846,378.65384,"Stromal"
"cell1408",138.32433,379.1081,"Malignant"
"cell1411",549.6734,379.7903,"Myoepi"
"cell1412",582.6976,380.1371,"Myoepi"
"cell1413",300.81357,380.57626,"Malignant"
"cell1415",294.19446,379.88196,"Malignant"
"cell1416",102.99225,383.86823,"Malignant"
"cell1418",306.7731,382.4538,"Macrophage"
"cell1420",474.55194,379.38962,"Myoepi"
"cell1421",20.07353,381.69116,"Malignant"
"cell1423",272.06558,384.7131,"Malignant"
"cell1424",217.15819,386.79095,"Malignant"
"cell1425",336.97006,381.08682,"Stromal"
"cell1426",159.54962,381.70993,"Malignant"
"cell1427",503.8421,382.21054,"Myoepi"
"cell1429",117.9661,382.5678,"Malignant"
"cell1432",574.75574,389.8435,"Myoepi"
"cell1433",87.87461,390.05328,"Malignant"
"cell1435",52.290455,387.46057,"Malignant"
"cell1436",68.323944,385,"Malignant"
"cell1437",246.42905,385.61386,"Malignant"
"cell1438",61.94643,385.05356,"Malignant"
"cell1439",206.28143,384.05988,"Malignant"
"cell1442",522.0377,383.51572,"Myoepi"
"cell1443",128.98824,384.15295,"Malignant"
"cell1444",614.94666,387.32,"Myoepi"
"cell1453",424.2264,389.8522,"Myoepi"
"cell1455",156.0337,388.21347,"Malignant"
"cell1456",488.29144,387.0352,"Myoepi"
"cell1457",560.269,391.98102,"Myoepi"
"cell1458",225.84772,390.3401,"Malignant"
"cell1459",411.4304,386.74683,"Myoepi"
"cell1461",236.44,393.86856,"Malignant"
"cell1465",24.236841,387.307,"Stromal"
"cell1467",142.21072,390.19922,"Malignant"
"cell1469",174.93651,386.87302,"Malignant"
"cell1470",459.8941,388.55884,"Myoepi"
"cell1471",392.94446,392.43253,"Myoepi"
"cell1474",330.50705,390.39438,"T"
"cell1479",476.9904,391.04807,"Malignant"
"cell1482",529.0513,391.20514,"Myoepi"
"cell1485",404.07407,394.98764,"Myoepi"
"cell1487",105.40404,392.55554,"Malignant"
"cell1488",186.72,388.056,"Macrophage"
"cell1490",271.55814,395.74417,"Malignant"
"cell1493",123.148735,395.77533,"Malignant"
"cell1494",199.89198,394.03485,"Malignant"
"cell1500",286.7137,392.86273,"Malignant"
"cell1501",153.0381,398.60953,"Malignant"
"cell1502",636.1691,398.11765,"Myoepi"
"cell1505",313,393.8,"Stromal"
"cell1506",71.82979,393.40427,"Malignant"
"cell1507",163.95708,398.34335,"Malignant"
"cell1508",175.52672,397.48856,"Malignant"
"cell1509",258.84128,392.18253,"Malignant"
"cell1510",58.530975,398.0708,"Malignant"
"cell1511",300.90475,393.90475,"Stromal"
"cell1515",391.2716,397.46915,"Malignant"
"cell1517",588.1838,396.16238,"Myoepi"
"cell1518",602.1087,398.75543,"Malignant"
"cell1519",108.091835,399.85715,"Malignant"
"cell1520",439.915,395.05,"Myoepi"
"cell1521",467.43716,399.86887,"Myoepi"
"cell1522",497.50803,396.22995,"Myoepi"
"cell1524",35.135483,396.2258,"Malignant"
"cell1526",142.73334,399.06668,"Malignant"
"cell1528",546.58545,399.53845,"Myoepi"
"cell1530",520.4695,400.8263,"Myoepi"
"cell1533",483.9655,400.49655,"Myoepi"
"cell1534",534.7124,399.54248,"Myoepi"
"cell1535",77.72072,400.18918,"Malignant"
"cell1536",370.6129,405.4301,"Malignant"
"cell1537",430.04202,403.60504,"Myoepi"
"cell1542",454.17188,398.5,"Myoepi"
"cell1544",382.8142,404.99454,"Malignant"
"cell1545",43.89668,405.67526,"Malignant"
"cell1552",402.00424,407.08084,"Malignant"
"cell1557",624.7692,404.72437,"Malignant"
"cell1558",419.49268,406.73657,"Malignant"
"cell1559",574.33673,405.59183,"Myoepi"
"cell1560",248.22078,405.85065,"Malignant"
"cell1561",476.87558,410.15207,"Myoepi"
"cell1562",100.55,405.79285,"Malignant"
"cell1565",290.9011,407.8022,"Stromal"
"cell1566",19.10628,407.76813,"Malignant"
"cell1567",90.384,409.456,"Malignant"
"cell1572",282.67163,405.7612,"Stromal"
"cell1574",614.7206,406.55148,"Myoepi"
"cell1575",63.457516,408.49673,"Malignant"
"cell1578",214.06699,409.1579,"Malignant"
"cell1581",71.62687,410.31345,"Malignant"
"cell1582",116.3625,409.0125,"Malignant"
"cell1583",447.4947,409.34042,"Myoepi"
"cell1587",526.3976,412.81927,"Myoepi"
"cell1588",567.2455,410.71817,"Myoepi"
"cell1589",461.42282,413.44296,"Myoepi"
"cell1592",55.31383,416.53192,"Malignant"
"cell1594",408.89438,416.331,"Malignant"
"cell1599",33.236362,414.63635,"Malignant"
"cell1600",259.4737,413.42584,"Stromal"
"cell1601",544.40607,415.14212,"Myoepi"
"cell1602",274.2795,411.57764,"Macrophage"
"cell1604",596.81665,411.49167,"Myoepi"
"cell1606",146.1077,413.7846,"Malignant"
"cell1607",435.72464,415.6232,"Malignant"
"cell1608",621.57513,419.59537,"Myoepi"
"cell1610",512.4955,416.73422,"Myoepi"
"cell1611",104.79459,418.82162,"Malignant"
"cell1613",372.1413,416.90216,"Malignant"
"cell1615",193.65079,418.11905,"Malignant"
"cell1616",250.90076,415.79388,"Malignant"
"cell1618",605.80914,417.50208,"Malignant"
"cell1619",86.85366,416.09756,"Malignant"
"cell1620",230.23697,414.7109,"Malignant"
"cell1623",121.29825,416.85965,"Malignant"
"cell1624",181.16708,418.3616,"Malignant"
"cell1625",133.2057,416.10443,"Malignant"
"cell1628",391.86032,416.3687,"Malignant"
"cell1629",424.03726,418.29813,"Malignant"
"cell1631",17.710526,417.60526,"Malignant"
"cell1632",77.251,417.54184,"Malignant"
"cell1634",492.21326,416.74408,"Myoepi"
"cell1635",554.3136,418.7278,"Myoepi"
"cell1636",157.97144,416.25714,"Myoepi"
"cell1637",360.83655,418.02884,"Myoepi"
"cell1639",351.25626,421.425,"Myoepi"
"cell1643",25.52381,420.49207,"Malignant"
"cell1645",240.58742,422.96503,"Malignant"
"cell1647",291.651,420.3423,"Macrophage"
"cell1650",465.91724,421.72415,"Myoepi"
"cell1651",595.4101,423.83453,"Malignant"
"cell1652",444.2746,423.7979,"Myoepi"
"cell1657",145.7963,422.37036,"Malignant"
"cell1658",378.15158,426.18616,"Myoepi"
"cell1660",563.264,422.344,"Myoepi"
"cell1662",263.83722,425.90698,"Macrophage"
"cell1665",514.5868,425.24792,"Myoepi"
"cell1666",229.90129,429.77252,"Malignant"
"cell1667",421.4,426.94116,"Malignant"
"cell1668",56.185055,432.97864,"Malignant"
"cell1676",97.208336,424.3125,"Malignant"
"cell1677",537.4,427.61777,"Myoepi"
"cell1680",485.0583,427.42944,"Myoepi"
"cell1685",351.43835,430.58905,"Malignant"
"cell1688",301.17834,427.40128,"Malignant"
"cell1690",247.22807,428.3509,"Malignant"
"cell1693",468.9365,429.8254,"Myoepi"
"cell1695",568.2357,430.59595,"Malignant"
"cell1696",18.278606,428.68158,"Malignant"
"cell1699",149.22963,432.8889,"Malignant"
"cell1700",476.42554,431.40427,"Myoepi"
"cell1701",607.6023,433.02274,"Malignant"
"cell1708",403.08426,435.71912,"Malignant"
"cell1709",87.29927,436.82483,"Malignant"
"cell1711",461.32684,436.59024,"Malignant"
"cell1712",47.247192,434.98877,"Malignant"
"cell1715",130.10779,436.1437,"Malignant"
"cell1721",366.88635,434.79544,"Malignant"
"cell1722",552.5164,434.55737,"Myoepi"
"cell1725",107.096466,436.86816,"Malignant"
"cell1729",634.6957,435.80634,"Malignant"
"cell1730",180.42673,437.5345,"Malignant"
"cell1731",338.97632,432.70413,"Stromal"
"cell1734",585.5314,432.1791,"Myoepi"
"cell1735",140.5271,438.95566,"Malignant"
"cell1737",27.68116,440.86957,"Myoepi"
"cell1740",297.72186,442.59604,"Malignant"
"cell1742",494.0563,440.4437,"Myoepi"
"cell1745",163.56061,438.15152,"Malignant"
"cell1746",283.5914,442.25806,"Malignant"
"cell1747",16.707144,441.77142,"Stromal"
"cell1748",531.63855,441.45782,"Malignant"
"cell1751",349.38202,437.0674,"Myoepi"
"cell1753",223.97873,445.85107,"Stromal"
"cell1754",520.35693,434.07376,"Myoepi"
"cell1755",31.782608,440.84784,"Malignant"
"cell1757",384.55682,439.78976,"Malignant"
"cell1762",619.3512,442.54166,"Malignant"
"cell1763",155.63846,438.8154,"Malignant"
"cell1764",291.76923,440.39316,"Malignant"
"cell1770",504,444.81033,"Myoepi"
"cell1772",79.304344,445.5,"Myoepi"
"cell1773",358.33334,441.81287,"Malignant"
"cell1774",440.38614,439.5297,"Myoepi"
"cell1775",545.0217,444.71304,"Myoepi"
"cell1776",555.1963,443.28036,"Myoepi"
"cell1779",606.625,443.75,"Myoepi"
"cell1780",240.6375,443.2375,"Malignant"
"cell1781",571.65216,443.86087,"Malignant"
"cell1782",374.00757,445.93182,"Malignant"
"cell1784",255.9322,446.09744,"Malignant"
"cell1785",271.36633,443.85147,"Malignant"
"cell1786",340.73276,443.18967,"Myoepi"
"cell1787",161.35715,446.14285,"Malignant"
"cell1790",519.1848,452.8317,"Myoepi"
"cell1791",599.81775,447.4729,"Myoepi"
"cell1792",632.16235,448.13635,"Myoepi"
"cell1794",277.02222,449.1111,"Malignant"
"cell1796",153.55844,449.05194,"Malignant"
"cell1797",73.73684,447.57895,"Stromal"
"cell1799",205.01193,448.38187,"Malignant"
"cell1800",348.81656,452.92447,"Malignant"
"cell1801",421.42593,447.24075,"Myoepi"
"cell1805",262.3402,449.35052,"Malignant"
"cell1806",395.89285,453.01785,"Malignant"
"cell1808",131.51785,452.7143,"Malignant"
"cell1809",95.40777,452.99515,"Malignant"
"cell1812",479.391,447.3233,"Myoepi"
"cell1814",117.96407,450.2874,"Malignant"
"cell1815",185.17699,451.20355,"Malignant"
"cell1818",465.4843,450.61884,"Malignant"
"cell1820",507.761,457.07318,"Malignant"
"cell1822",46.79389,449.24426,"Stromal"
"cell1823",540.48315,455.31192,"Malignant"
"cell1825",494.26666,457.26666,"Myoepi"
"cell1833",452.29517,456.28195,"Malignant"
"cell1834",615.5333,454.21667,"Myoepi"
"cell1836",302.70212,455.82977,"Malignant"
"cell1837",632.3905,458.87573,"Malignant"
"cell1839",578.90247,456.0427,"Myoepi"
"cell1840",32.688526,454.60657,"T"
"cell1843",77.05454,454.74545,"Stromal"
"cell1844",377.342,459.94424,"Malignant"
"cell1846",281.02158,458.71222,"Malignant"
"cell1848",336.0408,456.8163,"Stromal"
"cell1849",415.47095,459.81363,"Malignant"
"cell1850",566.9258,458.61136,"Myoepi"
"cell1851",269.96936,462.17242,"Malignant"
"cell1852",242.54753,459.1255,"Malignant"
"cell1857",220.92308,457.91208,"Stromal"
"cell1859",472.6096,461.53424,"Myoepi"
"cell1860",167.87886,458.92526,"Malignant"
"cell1869",17.913044,462.43478,"Stromal"
"cell1870",48.38889,464.95557,"Malignant"
"cell1871",307,463.1746,"Malignant"
"cell1872",288.70895,464.16418,"Malignant"
"cell1874",130.67857,466.68878,"Malignant"
"cell1876",352.05377,463.55914,"Myoepi"
"cell1879",32.590908,463.89774,"Stromal"
"cell1881",79.742424,461.25757,"Stromal"
"cell1884",617.85895,464.3846,"Myoepi"
"cell1887",106.356865,466.44705,"Malignant"
"cell1889",440.5164,464.9754,"Myoepi"
"cell1890",530.4627,466.88058,"Malignant"
"cell1894",609.0053,466.96277,"Malignant"
"cell1896",400.51724,467.7517,"Myoepi"
"cell1897",187.70833,468.08334,"Malignant"
"cell1899",625.0217,466.82608,"Myoepi"
"cell1900",227.24292,469.88663,"Malignant"
"cell1902",301.5926,470.66666,"Malignant"
"cell1903",339.75735,472.59558,"Malignant"
"cell1904",426.72083,471.71573,"Malignant"
"cell1906",143.0923,469.3154,"Malignant"
"cell1909",345.58975,468.33334,"Malignant"
"cell1910",485.19705,473.10837,"Myoepi"
"cell1911",61.69925,471.2331,"Stromal"
"cell1912",592.41077,464.3201,"Myoepi"
"cell1914",256.05826,468.41263,"Malignant"
"cell1915",551.6799,470.1186,"Myoepi"
"cell1916",563.61664,471.46667,"Malignant"
"cell1918",99.210526,474.23685,"Malignant"
"cell1923",396.27777,474.1389,"Malignant"
"cell1928",216.52097,470.67065,"Malignant"
"cell1931",524.11444,474.84338,"Myoepi"
"cell1932",457.70282,472.8233,"Malignant"
"cell1933",92.45206,473.34247,"Malignant"
"cell1935",148.4752,479.5124,"Malignant"
"cell1937",470.68265,471.68863,"Malignant"
"cell1939",593.2941,478.6103,"Malignant"
"cell1940",37.74627,474.0597,"Stromal"
"cell1944",239.98805,477.4542,"Malignant"
"cell1945",359.03726,479.72208,"Malignant"
"cell1951",383.4309,472.9187,"Myoepi"
"cell1954",317.16855,480.91013,"Stromal"
"cell1956",638.1429,475.77924,"Myoepi"
"cell1959",509.1917,476.97928,"Myoepi"
"cell1960",139.50847,480.38983,"Malignant"
"cell1961",295.16202,478.2067,"Malignant"
"cell1963",448.22076,478.4935,"Malignant"
"cell1968",611.95,480.025,"Malignant"
"cell1970",89.36364,485.39038,"Malignant"
"cell1971",436.7873,484.0603,"Malignant"
"cell1973",16.873737,487.70706,"Malignant"
"cell1974",250.87878,483.31516,"Malignant"
"cell1975",46.149323,483.66968,"Stromal"
"cell1978",106.60345,481.12643,"Malignant"
"cell1980",27.574713,487.62643,"Malignant"
"cell1981",397.99646,484.94327,"Malignant"
"cell1982",34.70909,485.67273,"Stromal"
"cell1983",120.84553,483.39838,"Stromal"
"cell1984",190.81482,483.0247,"Malignant"
"cell1986",341.31747,486.28174,"Malignant"
"cell1987",378.522,483.96857,"Malignant"
"cell1990",476.6184,482.63815,"Malignant"
"cell1991",419.84555,484.51352,"Malignant"
"cell1995",635.1947,489.45132,"Malignant"
"cell1997",464.55978,487.8587,"Malignant"
"cell2000",204.00328,483.17377,"Malignant"
"cell2002",500.17828,487.2403,"Myoepi"
"cell2007",513.026,486.987,"Myoepi"
"cell2008",547.8298,486.78723,"Malignant"
"cell2010",9.275862,492.1494,"Malignant"
"cell2013",573.7473,482.53735,"Myoepi"
"cell2015",158.53947,489.44736,"Malignant"
"cell2016",234.47273,489.27274,"Malignant"
"cell2018",370.09677,489.85806,"Myoepi"
"cell2020",539.7791,490.249,"Malignant"
"cell2023",618.85516,488.31033,"Malignant"
"cell2024",179.45714,482.3524,"Malignant"
"cell2026",476.5729,493.5,"Myoepi"
"cell2028",486.57025,492.72726,"Malignant"
"cell2029",605.28326,492.49133,"Malignant"
"cell2030",59.32184,489.4885,"Malignant"
"cell2032",494.0606,493.5606,"Myoepi"
"cell2035",351.03705,494.60184,"Malignant"
"cell2037",448.39914,495.64377,"Malignant"
"cell2041",34.799107,497.9643,"Malignant"
"cell2042",81.27749,496.72775,"Malignant"
"cell2043",412.31787,494.8143,"Malignant"
"cell2046",51.615383,496.1346,"Myoepi"
"cell2047",66.82627,495.9322,"Malignant"
"cell2049",115.45744,494.89362,"Myoepi"
"cell2050",257.25,495.0147,"Stromal"
"cell2053",241.34375,499.15625,"Malignant"
"cell2056",523.6393,501.2069,"Malignant"
"cell2058",173.49324,496.88852,"Stromal"
"cell2060",193.02856,496.04572,"Malignant"
"cell2061",368.07425,499.8119,"Malignant"
"cell2062",587.9643,496.1488,"Myoepi"
"cell2063",287.33334,503.2381,"Malignant"
"cell2065",224.0625,496.77274,"Malignant"
"cell2067",546.8583,500.5551,"Malignant"
"cell2068",116.18705,501.16547,"Malignant"
"cell2069",505.11963,504.19412,"Malignant"
"cell2070",279.08405,506.52942,"Malignant"
"cell2071",101.8018,501.22522,"Malignant"
"cell2075",234.272,505.544,"Malignant"
"cell2076",212.22543,499.18497,"Malignant"
"cell2077",130.29494,497.7143,"Malignant"
"cell2078",144.42046,502.94318,"Myoepi"
"cell2079",480.0365,503.59854,"Malignant"
"cell2081",437.11493,506.0345,"Malignant"
"cell2082",600.2765,505.45294,"Myoepi"
"cell2083",45.34568,502.4321,"Malignant"
"cell2085",349.88516,505.3206,"Malignant"
"cell2088",491.26532,504.57144,"Malignant"
"cell2089",616.34235,501.8919,"Malignant"
"cell2090",457.2913,503.73273,"Malignant"
"cell2091",557.16364,501.91516,"Myoepi"
"cell2093",570.6111,506.34128,"Myoepi"
"cell2095",135.48276,505.39655,"Myoepi"
"cell2096",512.38464,507.1346,"Myoepi"
"cell2099",72.20968,506.35483,"Malignant"
"cell2100",404.5229,508.1107,"Malignant"
"cell2103",422.3617,508.6383,"Malignant"
"cell2104",267.53125,510.66876,"Malignant"
"cell2106",21.598131,508.2383,"Malignant"
"cell2107",630.8602,511.25806,"Malignant"
