"","x_cord","y_cord","group_broad_type"
"558",1146.5,231.5,"T"
"559",1200.32142857143,233.321428571429,"Plasma"
"560",1177.48,233.28,"T"
"561",997.764705882353,238.794117647059,"Macrophage"
"562",1194.37037037037,238.333333333333,"T"
"563",1142.42857142857,239.714285714286,"Macrophage"
"564",1166.57894736842,241.894736842105,"T"
"565",1052.79310344828,245.620689655172,"Macrophage"
"566",1183.34285714286,245.314285714286,"Macrophage"
"567",1156.46666666667,244.666666666667,"T"
"568",1095.71428571429,245.095238095238,"Plasma"
"569",1110.13043478261,246.521739130435,"DC_Mast"
"570",1126.2,247.24,"T"
"571",1160.88461538462,249,"T"
"572",1150.90909090909,250.090909090909,"T"
"573",1105.8,252,"T"
"574",1044.36842105263,257.105263157895,"DC_Mast"
"575",1169.54545454545,255.363636363636,"T"
"576",1029.70588235294,256.294117647059,"T"
"577",1120.77777777778,260.611111111111,"T"
"578",1151.8,264.2,"Stromal"
"579",1102.61111111111,262.777777777778,"T"
"580",1142.76086956522,269.54347826087,"Stromal"
"581",1102.5,271.1,"T"
"582",1109.38095238095,271.047619047619,"T"
"583",960.708333333333,273.958333333333,"DC_Mast"
"584",978,274.1875,"Macrophage"
"585",1120.81818181818,276.227272727273,"T"
"586",1137,276.961538461538,"T"
"587",1128.94736842105,278.157894736842,"T"
"588",982.2,277.933333333333,"T"
"589",1103.69230769231,282.230769230769,"T"
"590",1134.59259259259,283.925925925926,"T"
"591",977.461538461538,283.384615384615,"T"
"592",1081.84210526316,283.842105263158,"T"
"593",1017,286.5,"Macrophage"
"594",1102.08,286.44,"DC_Mast"
"595",1222.68421052632,286.368421052632,"Macrophage"
"596",1087.45833333333,288.375,"T"
"597",1232.90909090909,289.363636363636,"Macrophage"
"598",1072.38461538462,289.538461538462,"T"
"599",962.157894736842,290.473684210526,"Stromal"
"600",978.869565217391,291.782608695652,"Stromal"
"601",1110.6,290.733333333333,"T"
"602",1131.05,292.9,"T"
"603",972,293.5,"Stromal"
"604",994.2,294.933333333333,"T"
"605",1080.58823529412,297.058823529412,"T"
"606",1038.93333333333,307.4,"T"
"607",965.304347826087,306.869565217391,"Stromal"
"608",958.181818181818,308.727272727273,"Macrophage"
"609",1168.42857142857,308.952380952381,"Macrophage"
"610",1024.34615384615,310.769230769231,"DC_Mast"
"611",965,311.375,"Macrophage"
"612",974.785714285714,312.785714285714,"T"
"613",1144.16666666667,313.75,"T"
"614",1105.23076923077,314.769230769231,"Macrophage"
"615",1403.04545454545,24.7727272727273,"Macrophage"
"616",1502.92857142857,24.3571428571429,"Macrophage"
"617",1585.14285714286,34,"Macrophage"
"618",1295.42857142857,34.6190476190476,"Macrophage"
"619",1368.36842105263,35.2631578947368,"T"
"620",1357.64705882353,35.1176470588235,"T"
"621",1283.82142857143,38.75,"Macrophage"
"622",1335.1875,37,"T"
"623",1278.90909090909,38.3636363636364,"T"
"624",1330.375,44.6875,"T"
"625",1309.8,48.6666666666667,"T"
"626",1319.73684210526,49.8947368421053,"Macrophage"
"627",1314.5625,50.5625,"T"
"628",1286.61538461538,54.3846153846154,"Macrophage"
"629",1309.42857142857,56.6190476190476,"T"
"630",1446.1875,57.8125,"Macrophage"
"631",1320.82608695652,60.5652173913044,"T"
"632",1437.08333333333,68.6666666666667,"Macrophage"
"633",1291.66666666667,70.8,"T"
"634",1286.08695652174,73.9565217391304,"Plasma"
"635",1463.2,89.1,"Macrophage"
