"","x_cord","y_cord","gene"
"cell150365",45.121212,4398.985,0.09561538
"cell150366",181.98462,4398.877,0.19921443
"cell150368",609.0871,4400.1567,0.38479766
"cell150370",568.0614,4404.5527,0.27930132
"cell150371",146.97675,4399.3257,0.06695074
"cell150372",133.76666,4400.55,0.08038598
"cell150374",627.99286,4400.779,0.5372387
"cell150375",169.48648,4400.027,0.05666534
"cell150376",478.36597,4402.0254,0.8464343
"cell150378",112.69231,4400.981,0.092474975
"cell150381",497,4407.881,0.8717322
"cell150388",141.30232,4402.256,0.05322672
"cell150391",227.82353,4402.549,0.2317287
"cell150396",590.8182,4405.4365,0.40889284
"cell150398",95.958336,4404.8335,0.05175365
"cell150399",50.333332,4404.972,0.051671397
"cell150403",73.20968,4405.7905,0.08996053
"cell150404",194.6,4405.15,0.07776543
"cell150405",211.5614,4406.544,0.20714669
"cell150408",539.47253,4406.11,0.0942785
"cell150410",289.38095,4405,0.1385515
"cell150411",299.85352,4408.35,0.48282787
"cell150412",199.1884,4407.449,0.07178846
"cell150414",259.2078,4408.338,0.23248081
"cell150416",551.44086,4407.032,0.11081362
"cell150418",116.64865,4407.189,0.046409167
"cell150421",136.68852,4408.1475,0.0652109
"cell150422",265.74417,4408.9766,0.16220078
"cell150426",102.5,4408.405,0.055027783
"cell150427",129.16667,4408.3335,0.05668967
"cell150431",561.57263,4412.2993,0.14527424
"cell150433",90.34146,4408.756,0.038690355
"cell150434",187.71428,4409.4287,0.0753643
"cell150435",455.85715,4412.885,4.073309
"cell150437",523.7886,4409.741,0.2424651
"cell150440",362.07812,4411.422,2.7023895
"cell150443",179.57408,4410.6294,0.06383817
"cell150444",81.604164,4411.75,0.057823267
"cell150446",205.96078,4411.8037,0.07994471
"cell150448",120.45,4412.35,0.04479934
"cell150449",235.24193,4412.839,0.20291786
"cell150450",426.15,4413.183,2.6038358
"cell150451",540.4861,4415.0557,0.11968286
"cell150452",617.40076,4413.1167,0.8480816
"cell150454",155.2807,4412.544,0.084746026
"cell150455",373.4669,4415.272,3.2633107
"cell150456",409.8818,4413.773,3.8869462
"cell150457",627.82,4413.08,0.5279352
"cell150459",482.42816,4413.6123,3.492605
"cell150463",114.71429,4412.914,0.045780666
"cell150464",198.87234,4413.1914,0.03942142
"cell150465",349.05185,4414.189,2.625541
"cell150466",551.3239,4417.296,0.16111962
"cell150467",94.98214,4413.857,0.06065172
"cell150469",75.94231,4414.481,0.058986105
"cell150470",49.09859,4415.0986,0.18423907
"cell150471",109.15909,4414.3184,0.06099058
"cell150473",312.2973,4417.6484,0.2018936
"cell150474",303.6747,4417.6865,0.1994774
"cell150475",574.5733,4419.2,0.21593212
"cell150477",266.33334,4417.759,0.256553
"cell150479",137.07353,4415.353,0.08523834
"cell150480",149.92683,4416.8535,0.05998977
"cell150482",532.8596,4418.2104,0.15189266
"cell150484",182.87234,4417.5107,0.15254645
"cell150485",289.11365,4416.375,0.1424578
"cell150486",387.84198,4421.146,3.8550835
"cell150488",189.44737,4417.9736,0.061890554
"cell150490",607.25,4419.5,0.87476456
"cell150491",4.827586,4419.569,0.8451648
"cell150492",155.36363,4419.1816,0.058350462
"cell150493",86.85294,4418.7354,0.04829351
"cell150497",558.16327,4420.3267,0.07534474
"cell150501",199.63829,4420.064,0.059353657
"cell150502",567.5625,4421.3125,0.23424697
"cell150503",117.5,4419.72,0.056842413
"cell150507",126.72973,4420.9595,0.0743816
"cell150509",415.5816,4427.5757,3.6284604
"cell150510",169.59184,4420.469,0.05739674
"cell150511",100.421875,4422.625,0.20183372
"cell150512",469.46625,4423.8833,3.9327686
"cell150513",229.43077,4420.154,0.17687775
"cell150514",495.02878,4425.2017,2.0898654
"cell150515",587.9868,4425.987,0.34025773
"cell150519",359.84415,4422.948,2.7729156
"cell150520",291.06897,4424.259,0.19094695
"cell150524",400.35165,4423.9614,2.8333704
"cell150526",451.4478,4429.8086,3.5606873
"cell150528",84.08696,4423.9565,0.057349082
"cell150530",515.47675,4426.0176,0.34970245
"cell150532",144.89131,4424.3696,0.06614001
"cell150534",186.02127,4424.5747,0.079687886
"cell150536",482.9697,4426.0806,2.9083443
"cell150539",301.2,4426.04,0.23716389
"cell150540",87.03509,4427.772,0.09269842
"cell150541",437.9643,4424.1855,3.390818
"cell150542",577.12067,4428.6724,0.17039172
"cell150543",609.2857,4427.077,1.7785149
"cell150544",12.105263,4432.322,0.95957434
"cell150545",307.1875,4426.1875,0.35728934
"cell150546",527.6,4428.5527,0.28619906
"cell150547",533.5,4427.7827,0.12339562
"cell150551",560.22,4427.58,0.12705557
"cell150552",113.64,4427.26,0.07280325
"cell150553",135.48781,4426.4146,0.053525563
"cell150555",78.16279,4427.744,0.12336357
"cell150557",232.5625,4430.104,0.18585952
"cell150558",287.125,4429,0.09219395
"cell150561",339.64517,4421.4653,1.7689056
"cell150562",239.85106,4428.447,0.14566718
"cell150563",372.9753,4432.574,3.3545723
"cell150564",427,4430.5957,3.9185288
"cell150565",163.98334,4429.317,0.079085656
"cell150567",484.3923,4433.7925,3.9096375
"cell150568",544.051,4431.449,0.0929724
"cell150571",360.63528,4431.294,2.5771525
"cell150574",267.09412,4431.0234,0.6165642
"cell150578",99.21568,4431.392,0.07142992
"cell150580",308.59723,4431.8193,0.28087795
"cell150582",151.7907,4431.6743,0.059435654
"cell150584",354.2116,4436.1187,3.265532
"cell150585",635.7917,4435.475,3.0396295
"cell150587",298.57446,4432.8296,0.2263366
"cell150589",394.2,4433.4287,2.9345944
"cell150590",498.69028,4436.124,2.3878381
"cell150591",318.5825,4432.9897,0.37016007
"cell150592",584.71185,4434.1016,0.15959814
"cell150595",134.68085,4433.2764,0.052366942
"cell150596",192.08928,4431.125,0.09162721
"cell150598",569.5,4434.75,0.10331365
"cell150599",554.72974,4434.838,0.08206584
"cell150600",205.64912,4437.0176,0.13213345
"cell150601",559.9286,4436.048,0.08363713
"cell150602",293.54666,4438.8267,0.34550458
"cell150604",551.8137,4437.1177,0.09954127
"cell150606",54.52239,4437.463,0.1232394
"cell150607",84.396225,4438.132,0.10473726
"cell150608",89.69091,4438.7637,0.08394444
"cell150609",227.12245,4439.867,0.10409414
"cell150610",243.22449,4438.755,0.13291238
"cell150613",114.21568,4438.314,0.05785131
"cell150614",419.09244,4444.8403,3.0703292
"cell150615",214.92857,4439.9287,0.1908081
"cell150616",150.86487,4438.4595,0.039132327
"cell150617",436.0799,4441.556,3.1038759
"cell150619",276.4222,4440.8,0.6831034
"cell150620",92.8,4444.0376,0.09702658
"cell150621",174.35898,4440.641,0.0860757
"cell150622",204.13333,4441.689,0.053476166
"cell150624",535.7636,4441.655,0.15302792
"cell150625",573.32355,4440.8237,0.089820005
"cell150626",468.6694,4439.702,3.8057992
"cell150628",9.946667,4441.24,1.7017109
"cell150629",235.675,4440.975,0.10910582
"cell150631",192.97368,4441.2104,0.07284548
"cell150632",309.20645,4442.5,0.27039483
"cell150634",143.29546,4440.841,0.038908597
"cell150635",555.2453,4442.5474,0.14539802
"cell150640",376.67212,4445.5464,3.1763458
"cell150641",82.303795,4444.5317,0.113010645
"cell150642",185.67606,4443.2534,0.071286574
"cell150647",148.68182,4444.1816,0.06872078
"cell150648",157.95555,4443.9,0.115171574
"cell150653",566.03656,4447.183,0.10832613
"cell150654",50.85,4446.3,0.18668395
"cell150658",238.18367,4446.735,0.283209
"cell150660",578,4446.244,0.09131048
"cell150661",17.450981,4448.0586,1.2902733
"cell150664",477.66342,4451.968,4.0805626
"cell150667",538.8333,4448.354,0.11660804
"cell150669",225.27907,4449.314,0.12770453
"cell150674",140.3125,4446.8594,0.06213131
"cell150675",295.90768,4449.492,0.30056825
"cell150676",410.16614,4451.9644,3.336882
"cell150680",273.85715,4450.6924,0.45998803
"cell150681",324.55103,4450.939,0.28272188
"cell150682",171.09804,4448.3335,0.07514322
"cell150684",131.65854,4449.4146,0.05605466
"cell150686",350.9855,4456.464,2.131997
"cell150688",493.18793,4450.98,2.9210594
"cell150692",286.10583,4453.96,0.29515794
"cell150693",186.82692,4449.481,0.04628825
"cell150694",305.2931,4451.4653,0.25591904
"cell150695",81.54054,4451.7837,0.18041508
"cell150696",107.5,4450.2383,0.06994341
"cell150698",587.2737,4449.242,0.20899466
"cell150699",508.3886,4448.036,1.917374
"cell150701",529.3333,4451.397,0.39650688
"cell150703",427.38828,4456.8423,3.6646917
"cell150704",96.575,4451.325,0.065027535
"cell150710",581.9259,4453.2964,0.220135
"cell150714",102.46154,4453,0.060322203
"cell150716",379.58032,4455.413,3.7989845
"cell150717",455.4151,4451.679,2.9064565
"cell150718",625.2341,4453.0396,3.1357415
"cell150719",91.71429,4453.9185,0.072666354
"cell150722",570.91034,4457.135,0.12935863
"cell150723",126.045456,4455.6514,0.07372707
"cell150725",192.66,4453.94,0.03249221
"cell150727",313.11713,4461,0.23432346
"cell150728",359.29282,4458.348,3.0689914
"cell150731",340.42157,4462.5815,1.7416544
"cell150732",553.2833,4461.628,0.19081222
"cell150734",441.08612,4458.0767,3.4856942
"cell150737",460.0353,4460.6196,3.8461125
"cell150738",141.38182,4456.364,0.26944035
"cell150740",302.15115,4457.6626,0.22710574
"cell150744",165.40541,4457.689,0.06428913
"cell150747",396.1736,4458.67,3.4117527
"cell150748",248.77907,4458.5815,0.4587364
"cell150750",21.88889,4461.0444,1.8072405
"cell150753",534.942,4461.3477,0.29652742
"cell150754",586.6667,4463.881,0.39348182
"cell150755",93.902435,4461.561,0.11410649
"cell150756",294.39285,4460.6606,0.16474478
"cell150757",500.83496,4464.5244,2.6863136
"cell150758",564.6588,4464.2236,0.25585014
"cell150760",578.7105,4462.237,0.3829132
"cell150762",63.733334,4462.067,0.07002519
"cell150767",178.82979,4461.5747,0.10581491
"cell150770",550.12195,4462.61,0.14115903
"cell150771",320.16666,4463.2666,0.26002523
"cell150773",70.03509,4462.1753,0.10408838
"cell150775",101.37037,4464.037,0.14047731
"cell150776",199.3077,4462.423,0.11886702
"cell150777",311.8421,4463.737,0.22046553
"cell150778",638.3421,4462.184,3.184701
"cell150779",76.410255,4463.231,0.17724113
"cell150781",526.0365,4461.6934,0.18117486
"cell150782",132.8254,4462.8413,0.05560301
"cell150786",158.59677,4464.4517,0.09123388
"cell150788",228.63255,4461.372,0.107789375
"cell150792",280.78262,4467.576,0.30785713
"cell150793",10.315315,4467.937,2.7015972
"cell150796",445.0893,4469.741,3.946785
"cell150798",572.3611,4472.7085,1.1559305
"cell150801",295.5238,4466.3096,0.20046078
"cell150802",594.53204,4467.224,0.33392808
"cell150803",517.75,4466.1665,1.1518507
"cell150804",304.76028,4468.959,0.19124167
"cell150805",457.81033,4468.776,3.155741
"cell150806",70.51852,4469.8887,0.12697941
"cell150808",151.35822,4469.0596,0.107136585
"cell150810",540.44,4467.947,0.1258146
"cell150812",24.447916,4472.4688,1.3004462
"cell150814",547.7593,4471.1665,0.171714
"cell150819",180.59259,4469.926,0.06908766
"cell150820",374.86813,4470.4614,2.9856803
"cell150824",129.69768,4470.4653,0.060545232
"cell150825",206.33333,4470.729,0.07468807
"cell150826",482.20346,4471.654,2.9459069
"cell150828",392.33072,4473.7954,3.2530491
"cell150830",510.41345,4473.865,2.4656055
"cell150833",410.60727,4474.678,3.5864701
"cell150834",295.13635,4472.159,0.1579886
"cell150836",188.71428,4471.531,0.07136836
"cell150837",358.57068,4472.063,1.8410851
"cell150839",583.8608,4471.633,0.075560816
"cell150842",161.08772,4472.509,0.08561068
"cell150844",218.66176,4473.103,0.1992955
"cell150847",319.85483,4472.355,0.12166362
"cell150848",587.1429,4475.2383,0.22262517
"cell150851",136.46666,4474.4,0.068255655
"cell150852",314.42856,4476.625,0.20306805
"cell150856",551,4477.644,0.22229712
"cell150857",495.56726,4482.069,2.6707122
"cell150858",170.47058,4475.147,0.07219378
"cell150861",124.29412,4475.8086,0.06460654
"cell150862",197.1875,4476.354,0.08123543
"cell150863",231.86517,4475.0337,0.12078869
"cell150864",528.25464,4475.8267,0.5857502
"cell150867",302.9806,4478.825,0.21314906
"cell150869",108.745094,4477.1763,0.06559282
"cell150870",145.64706,4477.4707,0.06744524
"cell150874",245.84616,4479,0.30423447
"cell150876",460.48,4477.2,2.5377748
"cell150877",87,4478.9062,0.15623794
"cell150878",102.28571,4479.041,0.053563263
"cell150879",431.039,4478.883,3.898421
"cell150881",35.118645,4483.059,0.66267157
"cell150883",94.74074,4478.8706,0.120737396
"cell150884",208.09804,4479.49,0.123763
"cell150885",137.975,4479.8,0.06506509
"cell150886",163.54762,4478.952,0.058751173
"cell150889",582.7925,4481.66,0.07838421
"cell150890",175.55814,4479.93,0.06285301
"cell150891",514.12573,4481.6514,2.0274796
"cell150892",73.05,4483.3833,0.33324277
"cell150895",590.64703,4481.1177,0.08365943
"cell150896",562.0784,4481.353,0.22199297
"cell150897",599.0213,4482.8936,0.0850398
"cell150899",115.32692,4481.5386,0.054154564
"cell150900",14.891566,4482.3857,2.472181
"cell150901",367.49554,4486.1367,3.0894432
"cell150903",153.47826,4482.109,0.11359953
"cell150905",466.73016,4487.7617,3.3988118
"cell150906",201.225,4483.15,0.05435889
"cell150907",578.95776,4486.183,0.07094699
"cell150908",122.02439,4482.7803,0.0468743
"cell150911",389.95172,4485.9067,2.926746
"cell150913",451.20547,4485.1826,3.2097905
"cell150915",167.05405,4483.108,0.03644723
"cell150916",194.87038,4484.185,0.06785658
"cell150920",546.51965,4487.309,0.1503764
"cell150923",301.51785,4487.482,0.23123331
"cell150924",159.5641,4485.077,0.047126736
"cell150925",215,4485.275,0.1393987
"cell150927",610.1539,4487.1284,0.0916921
"cell150929",141.83333,4485.3667,0.08232045
"cell150930",290.6497,4490.261,0.3261374
"cell150931",594.3421,4487.0527,0.07683552
"cell150937",125,4488.909,0.061987408
"cell150940",478.53113,4489.908,3.0105922
"cell150941",311.49252,4489.3506,0.15350233
"cell150942",602.02325,4489.9766,0.07684591
"cell150945",109.14893,4490.2764,0.12452252
"cell150947",132.10448,4491.4775,0.077294454
"cell150949",147.56097,4489.268,0.03920684
"cell150950",536.6957,4495.2466,0.12889506
"cell150956",25.477528,4494.927,2.7786682
"cell150957",584.0217,4493.2173,0.07060202
"cell150958",197.30232,4491.628,0.13526343
"cell150959",594.9375,4494.0625,0.14863203
"cell150960",207.19513,4491.756,0.11915147
"cell150961",574.34326,4493.612,0.16096546
"cell150962",160.32,4492.76,0.047206465
"cell150963",504.70724,4497.314,2.966894
"cell150966",613.7632,4497.184,0.09596226
"cell150968",529.67145,4497.143,0.5007953
"cell150971",172.06451,4493.032,0.07297181
"cell150972",153,4493.5586,0.04657905
"cell150973",565.5231,4495.9385,0.10959621
"cell150975",252.9596,4490.4546,0.34646818
"cell150976",317.0087,4493.2954,0.21860464
"cell150977",140,4495.054,0.15020616
"cell150978",545.4,4495.967,0.094637446
"cell150979",331,4495.7544,0.23673728
"cell150980",395.6653,4497.141,2.4839962
"cell150982",115.6,4494.4,0.046067685
"cell150985",217.22728,4495.386,0.1516431
"cell150986",580.1539,4497.7114,0.08238789
"cell150989",194.81818,4496.9395,0.20082855
"cell150993",126.16216,4496.054,0.057328757
"cell150995",447.5728,4497.825,2.96807
"cell150996",607.3077,4499.7886,0.123802856
"cell151003",174.32433,4498.892,0.051454093
"cell151004",517.68585,4501.732,1.2642745
"cell151005",208.10257,4499.564,0.124378406
"cell151006",594.431,4501.6377,0.0989776
"cell151007",111.84849,4499.091,0.033416774
"cell151008",117.34146,4500.6587,0.048872657
"cell151009",231.7931,4498.552,0.26972157
"cell151014",334.01785,4500.402,0.34142134
"cell151017",545.2222,4505.4126,0.15961495
"cell151019",134.91429,4501.543,0.039067205
"cell151025",374.56235,4503.045,3.4508755
"cell151027",153.66667,4502.75,0.060326304
"cell151028",556.98114,4504.8774,0.16034172
"cell151029",199.61539,4502.877,0.2219332
"cell151031",101,4504.077,0.10123875
"cell151033",302.43332,4503.75,0.401359
"cell151034",178.23636,4504.0728,0.0731097
"cell151037",215.60715,4505.1787,0.22987358
"cell151038",485.2825,4510.948,3.6041436
"cell151040",222.6228,4508.7017,0.18105689
"cell151041",388.5658,4508.421,3.095881
"cell151043",583.3261,4506.2173,0.10736128
"cell151045",567.9493,4504.7173,0.17298989
"cell151046",603.7222,4506.926,0.114450775
"cell151047",158.1132,4507.849,0.0909447
"cell151048",91.454544,4505.655,0.16128959
"cell151049",184.38889,4505.1387,0.05692338
"cell151050",348.7163,4508.9434,0.5752013
"cell151051",533.8652,4505.0337,0.22342388
"cell151052",70.73913,4508.9346,0.40293336
"cell151055",471.24677,4508.1733,3.622156
"cell151057",620.9048,4510.631,0.25183836
"cell151062",135.1579,4507.816,0.058036078
"cell151064",331.5547,4507.8906,0.30403602
"cell151066",146.89796,4505.265,0.05861469
"cell151068",122.57143,4508.6733,0.05368313
"cell151073",607.375,4511.725,0.080539785
"cell151077",30.365269,4515.958,1.6949503
"cell151080",82.81633,4512.633,0.26814207
"cell151082",14.674642,4515.5884,3.1239252
"cell151083",180.17392,4511.7393,0.06773495
"cell151085",583.13434,4515.582,0.13512181
"cell151086",143.47826,4515.196,0.14068422
"cell151087",188.51219,4512.683,0.06403049
"cell151089",600.807,4513.9297,0.06966708
"cell151091",536.1233,4514.233,0.34670904
"cell151092",228.72072,4514.7656,0.25362974
"cell151093",93.68,4516.32,0.09616253
"cell151096",440.9829,4517.5044,2.6942644
"cell151097",174.72728,4514.727,0.07647914
"cell151099",403.0383,4519.719,3.2519462
"cell151101",170.01923,4516.365,0.06408905
"cell151102",42.493332,4517.507,0.4627389
"cell151103",331.59433,4517.9243,0.3498222
"cell151107",103.74419,4516.4185,0.0687966
"cell151109",381.36575,4523.0557,1.8027719
"cell151112",427.17703,4525.703,2.9455352
"cell151113",592.8912,4517.17,0.20485237
"cell151115",497.09332,4520.3267,2.605174
"cell151116",573.36145,4521.6987,0.12729622
"cell151117",614.3964,4517.4507,0.0893407
"cell151120",164.80392,4518.5884,0.0510409
"cell151121",542.6903,4518.2324,0.18929699
"cell151123",188.27907,4519.5347,0.061592262
"cell151124",28.833334,4529.1753,1.415135
"cell151125",346.10526,4517.3945,0.6444353
"cell151126",157.375,4519.425,0.06558473
"cell151127",179.89189,4519.811,0.05462202
"cell151129",504.2456,4524.7983,1.4375745
"cell151130",133.97298,4520.5947,0.057464637
"cell151131",124.59821,4523.0806,0.18133442
"cell151132",212.89285,4520.9287,0.2401192
"cell151134",620.2,4522.2285,0.131475
"cell151136",583.60345,4522.448,0.10471199
"cell151140",143.75,4521.778,0.042694207
"cell151141",150.1842,4521.263,0.17468183
"cell151144",277.33334,4522.7144,0.6970152
"cell151145",415.85,4525.2124,3.1313455
"cell151148",551.43665,4527.723,0.13755667
"cell151150",104.45652,4524.413,0.05673017
"cell151151",518.06946,4532.1807,0.90238726
"cell151153",564.7551,4525.204,0.07837511
"cell151154",614.73334,4525.8223,0.106729366
"cell151155",462.33804,4529.6104,3.6808312
"cell151158",176.35,4524.625,0.055698045
"cell151160",442.36743,4527.841,2.424719
"cell151161",485.7265,4528.017,2.1643755
"cell151162",342.5969,4525.1475,0.34779856
"cell151163",600.18823,4528.6353,0.18891342
"cell151165",395.31,4534.585,3.023012
"cell151167",409.14935,4531.4546,2.4896085
