"x","y","celltype","model"
1266.33333333333,104.333333333333,"DC_Mast","CZI minor"
1041.61538461538,103.615384615385,"Macrophage","CZI minor"
1070,104.5,"T","CZI minor"
1058.61538461538,104.615384615385,"Macrophage","CZI minor"
967.3,104.2,"Macrophage","CZI minor"
1021.23529411765,105.882352941176,"T","CZI minor"
1273.72222222222,104.666666666667,"T","CZI minor"
1163.73684210526,106.578947368421,"T","CZI minor"
1090.05263157895,109.368421052632,"T","CZI minor"
1112.64705882353,112.529411764706,"T","CZI minor"
1203.96153846154,112.423076923077,"Macrophage","CZI minor"
959.842105263158,115.736842105263,"T","CZI minor"
1260.3125,116.9375,"T","CZI minor"
1227.09090909091,116.636363636364,"Stromal","CZI minor"
1013.38461538462,117.615384615385,"T","CZI minor"
1188.61538461538,118.076923076923,"Macrophage","CZI minor"
1039.38461538462,119.230769230769,"DC_Mast","CZI minor"
1248.86666666667,119.466666666667,"Macrophage","CZI minor"
1046.55,120.4,"Macrophage","CZI minor"
1097.14285714286,119.97619047619,"Stromal","CZI minor"
1147.5,119.5,"T","CZI minor"
1064,120.935483870968,"Stromal","CZI minor"
998.583333333333,121.25,"Macrophage","CZI minor"
1119.66037735849,123.603773584906,"Stromal","CZI minor"
1032.8125,126.1875,"Macrophage","CZI minor"
1066.9,127.625,"Stromal","CZI minor"
1054.09090909091,128.636363636364,"T","CZI minor"
1231.14285714286,130.52380952381,"T","CZI minor"
1264.1875,130.5,"T","CZI minor"
1127.39436619718,132.295774647887,"Stromal","CZI minor"
1085.58333333333,134.833333333333,"Stromal","CZI minor"
1005.8,136,"T","CZI minor"
1098.69230769231,135.961538461538,"Stromal","CZI minor"
1066.54385964912,137.912280701754,"Malignant","CZI minor"
1116.37037037037,136.777777777778,"Stromal","CZI minor"
1160.22727272727,138.136363636364,"T","CZI minor"
1025.53846153846,138.153846153846,"B","CZI minor"
1197.66666666667,139.857142857143,"T","CZI minor"
1175.36363636364,140.454545454545,"T","CZI minor"
1092.66666666667,140.333333333333,"Stromal","CZI minor"
1189.63157894737,140.368421052632,"Macrophage","CZI minor"
1225.77108433735,143.855421686747,"Stromal","CZI minor"
1132.5,141.5,"T","CZI minor"
1031.84210526316,144,"Macrophage","CZI minor"
1246.13043478261,146.710144927536,"Stromal","CZI minor"
1181.41176470588,146.117647058824,"B","CZI minor"
1174.81818181818,147.227272727273,"T","CZI minor"
1264.125,148.125,"T","CZI minor"
1213.73913043478,150.04347826087,"T","CZI minor"
1205.5,151,"T","CZI minor"
1198.29411764706,152.117647058824,"T","CZI minor"
1235.40740740741,153.62962962963,"Stromal","CZI minor"
1026.7619047619,153.380952380952,"Plasma","CZI minor"
1265.80952380952,154.142857142857,"T","CZI minor"
1055.10344827586,155.655172413793,"Stromal","CZI minor"
1032.80952380952,155.857142857143,"Stromal","CZI minor"
1218.8,156,"T","CZI minor"
1160.10344827586,157.689655172414,"T","CZI minor"
1245.77777777778,156.222222222222,"Stromal","CZI minor"
1005.36363636364,158.5,"Macrophage","CZI minor"
1050.0625,162.09375,"Stromal","CZI minor"
1076.45454545455,159.454545454545,"T","CZI minor"
1037.45714285714,161.6,"Stromal","CZI minor"
1149.34615384615,164.346153846154,"T","CZI minor"
1061.47826086957,168.391304347826,"Macrophage","CZI minor"
1155.6,167.2,"T","CZI minor"
1077.375,169.4375,"Macrophage","CZI minor"
1220.5,168,"T","CZI minor"
1197.7,169.4,"Macrophage","CZI minor"
1210.5,170.5,"DC_Mast","CZI minor"
1121.38461538462,170.846153846154,"T","CZI minor"
1231.35294117647,174.058823529412,"Macrophage","CZI minor"
1125.35,175.3,"T","CZI minor"
1040.52941176471,175.235294117647,"DC_Mast","CZI minor"
1203.8,175.6,"Stromal","CZI minor"
1069.453125,178.203125,"Stromal","CZI minor"
964.666666666667,177.433333333333,"T","CZI minor"
1151.125,178.333333333333,"T","CZI minor"
1024.5,179.842105263158,"Stromal","CZI minor"
1049,178.5,"Stromal","CZI minor"
990.5,179,"T","CZI minor"
1080.11764705882,179.411764705882,"T","CZI minor"
1086.52380952381,183.904761904762,"T","CZI minor"
1053.14705882353,186.441176470588,"Stromal","CZI minor"
1059.4347826087,185.739130434783,"Stromal","CZI minor"
1168.1875,186.5,"T","CZI minor"
1147.4375,187.125,"Macrophage","CZI minor"
1214.625,187.75,"Macrophage","CZI minor"
1223.13333333333,188.666666666667,"T","CZI minor"
1093.08,193.44,"T","CZI minor"
1084.26666666667,196.2,"T","CZI minor"
1209.8,196.6,"Macrophage","CZI minor"
1065.25,196.7,"Stromal","CZI minor"
1102,198.655172413793,"T","CZI minor"
1001.56,201,"T","CZI minor"
1199.17647058824,201.764705882353,"Macrophage","CZI minor"
1079.04255319149,205.212765957447,"Stromal","CZI minor"
1108.8125,204.1875,"T","CZI minor"
1126.2,206.08,"Plasma","CZI minor"
1188.59090909091,208.886363636364,"DC_Mast","CZI minor"
1006.6,210.04,"Macrophage","CZI minor"
1105.22222222222,210.5,"T","CZI minor"
1122.05,211.25,"T","CZI minor"
1068.7,211.4,"T","CZI minor"
1086.5,214.5,"T","CZI minor"
993.8,214.933333333333,"T","CZI minor"
1111.38095238095,215.333333333333,"T","CZI minor"
1191.11111111111,218,"T","CZI minor"
1120.35714285714,221.035714285714,"Macrophage","CZI minor"
1226.66666666667,222.8,"T","CZI minor"
1108.04166666667,225.708333333333,"T","CZI minor"
1052.15789473684,228.631578947368,"Macrophage","CZI minor"
1146.5,231.5,"T","CZI minor"
1200.32142857143,233.321428571429,"Plasma","CZI minor"
1177.48,233.28,"T","CZI minor"
997.764705882353,238.794117647059,"Macrophage","CZI minor"
