"pred_type","gene","gene_set","model_id","cor_pearson","ssim"
"test","KIF13B","All Genes","iStar",0.0297060092334057,0.0531799283600047
"test","KLF9","All Genes","iStar",0.026852246021179,0.0353636009976776
"test","KMT2B","All Genes","iStar",0.100780263239403,0.107488157436257
"test","KMT2E","All Genes","iStar",0.0330435652406204,0.0473053558844525
"test","KPNB1","All Genes","iStar",0.0263693288474301,0.0447085246505947
"test","KRAS","All Genes","iStar",0.063388204707458,0.08049991972515
"test","KRT10","All Genes","iStar",0.0539415550678141,0.0699750590660258
"test","KRT17","All Genes","iStar",0.0356218455885186,0.0626343628115156
"test","KRT8","All Genes","iStar",0.111162343438673,0.0969280661779317
"test","KRT8","SVGs","iStar",0.0912430733784227,0.0956450566399693
"test","KRT86","All Genes","iStar",0.0300162822909092,0.0572547239163767
"test","LAMB2","All Genes","iStar",0.0379384964554029,0.0511734498596801
"test","LAMTOR2","All Genes","iStar",0.0897554950638417,0.0999736310628702
"test","LANCL1","All Genes","iStar",0.0204687261973967,0.0491767337841879
"test","LARP1B","All Genes","iStar",0.0489449148493582,0.0827763852518408
"test","LARP7","All Genes","iStar",0.0373861490098004,0.0644532588268764
"test","LCK","All Genes","iStar",0.063481257164482,0.0684095014339819
"test","LCP1","All Genes","iStar",0.071006701670123,0.0694234913882
"test","LGALS1","All Genes","iStar",0.0335324231595566,0.0422990306723303
"test","LIMCH1","All Genes","iStar",0.0747314542067059,0.0721545962345818
"test","LIMK1","All Genes","iStar",0.0318017821458689,0.0455548979418385
"test","LINC00176","All Genes","iStar",0.0517693696761736,0.0668699146584443
"test","LINGO1","All Genes","iStar",0.0183716159358358,0.0366285657461089
"test","LLGL1","All Genes","iStar",0.0292618486083865,0.037534269367041
"test","LMF1","All Genes","iStar",0.0285119852670726,0.0544554118459755
"test","LMNA","All Genes","iStar",0.0679501141553504,0.0621863678888758
"test","LMNA","SVGs","iStar",0.074693216509675,0.0724018504254729
"test","LRRC8A","All Genes","iStar",0.0201995195068943,0.0394176924320289
"test","LRWD1","All Genes","iStar",0.000117930877389833,0.0208167989088442
"test","LST1","All Genes","iStar",0.0244820794523282,0.0282972121065555
"test","LTB4R","All Genes","iStar",0.106674157674486,0.0884499948595917
"test","LTBP3","All Genes","iStar",0.0197355947201412,0.0161990162408925
"test","LTBP3","SVGs","iStar",-0.063403219428924,-0.0484472397480998
"test","LTF","All Genes","iStar",-0.0191988781592326,0.0140080647086809
"test","LUC7L","All Genes","iStar",0.0642382923570063,0.0739671943359353
"test","LUC7L3","All Genes","iStar",0.13616687334105,0.11101559107807
"test","LUM","All Genes","iStar",0.0539880511297352,0.0345436220986514
"test","LYL1","All Genes","iStar",0.033673252381312,0.0576491004970338
"test","MAGEF1","All Genes","iStar",0.132073070937974,0.130812453475036
"test","MAGI1","All Genes","iStar",0.0340455217847438,0.0481608609689066
"test","MAGOHB","All Genes","iStar",0.108812522910683,0.131614803394557
"test","MAP1S","All Genes","iStar",0.00562102153683136,0.0266951415568944
"test","MAP3K14","All Genes","iStar",0.0410845536087393,0.0565106896596141
"test","MAP3K6","All Genes","iStar",0.0451444686077781,0.0442580310095573
"test","MAP4K2","All Genes","iStar",0.0480590884301815,0.0503555342394367
"test","MAPK9","All Genes","iStar",0.0288919597695237,0.0557169631526297
"test","MAPKAPK5","All Genes","iStar",0.0638063993043765,0.0973499706177487
"test","MARS","All Genes","iStar",0.0802724679432138,0.0910656216033041
"test","MAVS","All Genes","iStar",0.0168396987201876,0.0181543182617715
"test","MCTS1","All Genes","iStar",0.0433454127228536,0.0728140785589595
"test","MED13L","All Genes","iStar",0.0688626883665409,0.0892946897116638
"test","MED25","All Genes","iStar",0.0572184169878241,0.069383724301079
"test","MEN1","All Genes","iStar",0.0100708548423114,0.0242642133955969
"test","METTL12","All Genes","iStar",0.0289081509494668,0.0251214669237251
"test","METTL16","All Genes","iStar",0.0138396925299028,0.038555000930355
"test","MFAP4","All Genes","iStar",0.03236217952448,0.0525388003146282
"test","MFSD3","All Genes","iStar",0.0221527086961726,0.0448743659563279
"test","MFSD7","All Genes","iStar",0.00633599187685679,0.0300850584721523
"test","MGMT","All Genes","iStar",0.0468865405180653,0.0646885731876988
"test","MGP","All Genes","iStar",0.125664971065395,0.0964519013159695
"test","MGP","SVGs","iStar",0.0932992226586465,0.0623775381951729
"test","MIB2","All Genes","iStar",0.0524861071416559,0.0750221117332974
"test","MICAL1","All Genes","iStar",0.0463158034495388,0.0659294726033419
"test","MICALL2","All Genes","iStar",0.0444372698085919,0.0580098845628294
"test","MID1IP1","All Genes","iStar",0.0374428560821166,0.055818671638776
"test","MIF","All Genes","iStar",0.0269918930436007,0.0384207509644791
"test","MIIP","All Genes","iStar",0.0536103696091118,0.0735344465756814
"test","MKNK1","All Genes","iStar",0.0405760168009594,0.0602983314244254
"test","MLLT4","All Genes","iStar",0.0580384549218858,0.069475445152526
"test","MLST8","All Genes","iStar",0.0365324205889687,0.0446051373786872
"test","MMP9","All Genes","iStar",0.0717250992729128,0.0894422474378766
"test","MORC2","All Genes","iStar",0.0402668443965351,0.0625567171077869
"test","MPND","All Genes","iStar",-0.0129609922859896,0.0112962099795475
"test","MPST","All Genes","iStar",0.0533898219989288,0.0675938498816812
"test","MRPL2","All Genes","iStar",0.0318198326187458,0.0471404395615106
"test","MRPL21","All Genes","iStar",0.0698084330086977,0.0856125325443974
"test","MRPL23","All Genes","iStar",0.0121348116823745,0.0372484275654908
"test","MRPL51","All Genes","iStar",0.112290862720257,0.109232146587728
"test","MRPL54","All Genes","iStar",0.00926525795616378,0.0282353125485732
"test","MRPS22","All Genes","iStar",0.0569404540614606,0.0723205333158595
"test","MS4A6A","All Genes","iStar",0.0561300822317239,0.0598016772020544
"test","MST1R","All Genes","iStar",0.131372739651228,0.119483582905681
"test","MTG2","All Genes","iStar",0.0606190695214245,0.0776944576425956
"test","MTMR12","All Genes","iStar",0.0230522761683338,0.044783189679367
"test","MUC1","All Genes","iStar",0.142918887817304,0.148097920094161
"test","MUC1","SVGs","iStar",0.242559501939264,0.249819418106591
"test","MUCL1","All Genes","iStar",0.102773610496407,0.11099834201897
"test","MUS81","All Genes","iStar",0.0889992309623136,0.0924768370068057
"test","MVP","All Genes","iStar",0.0709070027635187,0.0713343452182815
"test","MX2","All Genes","iStar",0.0107804657125987,0.0300051751998979
"test","MYH10","All Genes","iStar",0.0280273855627936,0.0504935119575424
"test","MYL12B","All Genes","iStar",0.154239105919194,0.156649218419037
"test","MYL6B","All Genes","iStar",0.0156398318313729,0.0327628085277628
"test","MYL9","All Genes","iStar",0.0469364208156623,0.0374523862903147
"test","MYL9","SVGs","iStar",0.0168528576358193,0.00646785210185114
"test","MYO1G","All Genes","iStar",0.0235532544780828,0.0469434622882143
"test","MYO9B","All Genes","iStar",0.0419375731461002,0.0547848411913568
"test","MZT2A","All Genes","iStar",0.0653107594504256,0.0839848676878951
"test","NAA10","All Genes","iStar",0.0561679125699716,0.0706807437625039
"test","NANS","All Genes","iStar",0.0389486061198808,0.054955933166706
"test","NCKAP1L","All Genes","iStar",0.0640724668947575,0.0795682230516912
"test","NCKAP5L","All Genes","iStar",-0.0070553907508993,0.0247595483765587
"test","NDRG1","All Genes","iStar",0.0859786015329054,0.0803403169060628
"test","NDUFA1","All Genes","iStar",0.0485977602571005,0.0649455916608657
"test","NDUFA12","All Genes","iStar",0.102267868138472,0.119765666469645
"test","NDUFB2","All Genes","iStar",0.0960770441607561,0.103336888186216
"test","NDUFB3","All Genes","iStar",0.0910420950904126,0.0898399890146666
"test","NDUFB9","All Genes","iStar",0.162182871670107,0.154184470918987
"test","NDUFB9","SVGs","iStar",0.227015406048875,0.205561302215861
"test","NDUFC1","All Genes","iStar",0.0556538589867892,0.0635786969456886
"test","NDUFS1","All Genes","iStar",0.0739982165747693,0.087925997620461
"test","NDUFV3","All Genes","iStar",0.0322067062311376,0.0482083342010718
"test","NEBL","All Genes","iStar",0.0349764394605745,0.0701620755419279
"test","NEK7","All Genes","iStar",0.05482357063429,0.0815712975791702
"test","NELFE","All Genes","iStar",0.0128356069708553,0.0313530683853397
"test","NFATC4","All Genes","iStar",0.0243013028755417,0.0398762226669052
"test","NFIC","All Genes","iStar",0.109158409869157,0.112990955557365
"test","NINJ1","All Genes","iStar",0.0970202894722903,0.0990019942717268
"test","NIT2","All Genes","iStar",0.0686047249846752,0.0675973522244728
"test","NMRAL1","All Genes","iStar",0.076715619851778,0.0823499916008758
"test","NR1H2","All Genes","iStar",-0.00369948573159828,0.0158895883008851
"test","NR4A1","All Genes","iStar",0.0104072184899281,0.0385855469763034
"test","NRP1","All Genes","iStar",0.017071592228648,0.0474863654340258
"test","NSMCE1","All Genes","iStar",0.0446568815985169,0.0652743206511496
"test","NTMT1","All Genes","iStar",0.00308955024783678,0.0197144078998247
"test","NUP214","All Genes","iStar",0.0545951445041971,0.0788055444561992
"test","NUP93","All Genes","iStar",0.0658090575790374,0.0813723374003762
"test","NXN","All Genes","iStar",0.00540402891554441,0.0265655237714793
"test","OASL","All Genes","iStar",0.0226940696915712,0.0549387910172431
"test","OGFRL1","All Genes","iStar",0.0333356469280736,0.0556163767543821
"test","OPTN","All Genes","iStar",0.0767632728552751,0.0779234852760531
"test","ORC2","All Genes","iStar",-0.0103206808780225,0.0250368555383829
"test","OSBPL8","All Genes","iStar",0.0319727489279386,0.0518691929249104
"test","P4HA2","All Genes","iStar",0.00293024815743092,0.0314328065707538
"test","PAF1","All Genes","iStar",0.0122087401601539,0.0337374419686225
"test","PAFAH1B3","All Genes","iStar",0.0397914639321962,0.0591845075759427
"test","PAQR4","All Genes","iStar",0.0923146027653553,0.103438371895253
"test","PARN","All Genes","iStar",0.0110246723146607,0.0428204245103361
"test","PCCB","All Genes","iStar",0.0690876533067062,0.0949625153015369
"test","PCIF1","All Genes","iStar",0.028663900093097,0.0565780438656898
"test","PDCD5","All Genes","iStar",0.0658413946810842,0.0934591906113163
"test","PDGFRA","All Genes","iStar",0.0192236758377988,0.0375190376652319
"test","PDGFRB","All Genes","iStar",0.0807810414037572,0.0871387607098095
"test","PER1","All Genes","iStar",0.00337929725120089,0.017651416228036
"test","PEX11G","All Genes","iStar",0.0655317239025538,0.082238340631772
"test","PEX14","All Genes","iStar",0.0461765312153512,0.0563885904405579
"test","PGLS","All Genes","iStar",-0.00688834754323281,0.00743082332357586
"test","PHF11","All Genes","iStar",0.0324458138934375,0.0613015324809621
"test","PHF13","All Genes","iStar",0.0274220552726254,0.0517799725109867
"test","PHF21A","All Genes","iStar",0.05752115514428,0.0713585448383421
"test","PHKB","All Genes","iStar",0.0889432700656441,0.0990623651276601
"test","PIGQ","All Genes","iStar",0.0773675915753952,0.0864560218807787
"test","PIH1D1","All Genes","iStar",0.0249669892598299,0.0240599172771273
"test","PILRA","All Genes","iStar",0.0129459612501482,0.0448404717046193
"test","PIM2","All Genes","iStar",0.0747078472812424,0.0787533431126087
"test","PITX1","All Genes","iStar",0.0250075413742223,0.0355541695047262
"test","PKNOX1","All Genes","iStar",-0.0200711162738705,0.020513524184192
"test","PLAC9","All Genes","iStar",0.00588460490595872,0.0296778623919697
"test","PLEKHO2","All Genes","iStar",0.0501477273496652,0.063791195077672
"test","PLIN2","All Genes","iStar",0.00819381120722475,0.0386629028299484
"test","PLK1","All Genes","iStar",0.0965805274984089,0.104754294071621
"test","PLK2","All Genes","iStar",0.0267605287774506,0.0483771719298613
"test","PLLP","All Genes","iStar",-0.0117786214886026,0.0160563314692192
"test","PLP2","All Genes","iStar",0.0821967399294161,0.0886393884232964
"test","PLPPR2","All Genes","iStar",0.0751085869818806,0.0803797464214567
"test","PLSCR1","All Genes","iStar",0.0690075706814357,0.0994422534912772
"test","PLTP","All Genes","iStar",-0.000491257590373201,0.0112280821815842
"test","PLVAP","All Genes","iStar",0.0599391416424859,0.0654440615657157
"test","PLXNA1","All Genes","iStar",0.0176331559870706,0.0339738281391606
"test","PLXND1","All Genes","iStar",0.0831813795457055,0.0913572433938468
"test","PMP22","All Genes","iStar",0.0358714560750114,0.0479942138008362
"test","PNISR","All Genes","iStar",0.026627700535682,0.0433335421782656
"test","PNMT","All Genes","iStar",0.107102950702203,0.116255721081565
"test","PNP","All Genes","iStar",0.0591780379972756,0.0636810322591818
"test","PNPLA6","All Genes","iStar",0.027773234047114,0.0449744793084437
"test","PODNL1","All Genes","iStar",0.0230852763934794,0.0324500389103806
"test","PODXL","All Genes","iStar",0.031948939393191,0.0448293058827344
"test","POLR2E","All Genes","iStar",0.101675153137165,0.0979880390550376
"test","POLR2J","All Genes","iStar",0.0475687437785096,0.0548262465772811
"test","POR","All Genes","iStar",0.0750442723401731,0.0816352826907786
"test","POSTN","All Genes","iStar",0.0729250740762326,0.059663581027246
"test","PPHLN1","All Genes","iStar",0.0427024836275584,0.0640278196657352
"test","PPIB","All Genes","iStar",0.0148885286318163,0.024887949936792
"test","PPIH","All Genes","iStar",0.0304868754067566,0.0642166351045071
"test","PPM1G","All Genes","iStar",0.0694461200014271,0.0868181184840067
"test","PPP1R1A","All Genes","iStar",-0.00333233235131226,0.0116973730173426
"test","PPP1R1B","All Genes","iStar",0.111222414566598,0.114587910720442
"test","PPP1R37","All Genes","iStar",0.052745153043994,0.0573881117306128
"test","PRKAB1","All Genes","iStar",0.037521644960186,0.0502524143537686
"test","PRKCSH","All Genes","iStar",0.144303280009151,0.145119553931094
"test","PRKCSH","SVGs","iStar",0.205216926431214,0.197821849323533
"test","PROSER1","All Genes","iStar",0.0603569858212899,0.0775422301580097
"test","PRPF6","All Genes","iStar",0.077777233768958,0.0854042334428642
"test","PRPSAP1","All Genes","iStar",0.0354346017430501,0.0462939313843204
"test","PSCA","All Genes","iStar",-0.0126541794019861,0.00413800862957448
"test","PSMD4","All Genes","iStar",0.0846552912934954,0.0826811982570647
"test","PSTPIP1","All Genes","iStar",0.0498664298088216,0.0659063126370162
"test","PTGDS","All Genes","iStar",0.139023955641101,0.127605776760228
"test","PTOV1","All Genes","iStar",0.118177376289027,0.113703324035036
"test","PTOV1","SVGs","iStar",0.1340842133254,0.130586557298118
"test","PTP4A3","All Genes","iStar",-0.00624069348760832,0.00944423059325369
"test","PTPRC","All Genes","iStar",0.0834921020608927,0.0943764725060143
"test","PTPRJ","All Genes","iStar",0.0543474789779437,0.0694899760609889
"test","PTRF","All Genes","iStar",0.0385831649681797,0.0548259304605152
"test","PTRH1","All Genes","iStar",0.0435815584591517,0.0695574983424361
"test","PUS3","All Genes","iStar",0.0416313105777682,0.0675385725893162
"test","PWP1","All Genes","iStar",0.00542236609604991,0.0399004403553553
"test","PWWP2B","All Genes","iStar",0.0297870292950521,0.0469060552304356
"test","PXDN","All Genes","iStar",0.0839525280194872,0.0839120625646822
"test","PYURF","All Genes","iStar",0.0576130418976443,0.0715111018358139
"test","QSOX1","All Genes","iStar",0.105109752665666,0.0999398805102075
"test","R3HDM2","All Genes","iStar",0.029693273685105,0.0453024746952825
"test","RAB11FIP1","All Genes","iStar",0.0886610151303992,0.103329713935464
"test","RAB3A","All Genes","iStar",1.88686985197707e-05,0.0296166979055342
"test","RAB3GAP1","All Genes","iStar",0.0829965753203988,0.0854544646884207
"test","RAB3IL1","All Genes","iStar",-0.0102190532583765,0.0110059309715272
"test","RABGAP1L","All Genes","iStar",0.0471536378065813,0.0593449860723234
"test","RALBP1","All Genes","iStar",0.0149959685902602,0.0423819844512749
"test","RALGAPA2","All Genes","iStar",0.00967492588395321,0.0268336123109895
"test","RAMP2","All Genes","iStar",0.0237087819929437,0.0462544402940962
"test","RAP1B","All Genes","iStar",-0.00749857365881123,0.0200453988107939
"test","RARS2","All Genes","iStar",0.014459774822371,0.0560925548899561
"test","RASA2","All Genes","iStar",0.0264528738333597,0.0472400134751505
"test","RASGRP2","All Genes","iStar",-0.00626504087273805,0.0264169578858175
"test","RASSF3","All Genes","iStar",0.00438903870890324,0.020482606220578
"test","RBL1","All Genes","iStar",-0.0035291310056651,0.0231646012002255
